617,534,9,8,7/3/2008,stot,Small
618,661,3,12,3/28/2005,kiil,Medium
619,674,1,7,4/8/2018,lyli,Small
620,682,4,14,5/13/2015,dzpu,Medium
621,678,1,8,9/9/2016,vzoz,Medium
622,631,2,11,5/15/2015,wehr,Small
623,236,9,11,8/20/2013,esyl,Medium
624,508,5,2,11/7/2012,snjl,Small
625,719,5,11,2/22/2012,eutb,Medium
626,515,1,8,8/16/2005,fjst,Large
627,472,2,4,11/25/2005,wpnh,Small
628,133,9,12,5/27/2012,clhi,Small
629,428,7,6,11/14/2005,figa,Medium
630,673,6,11,11/26/2017,idfc,Small
631,276,5,19,8/14/2006,hpqr,Large
632,468,8,4,1/14/2011,jqvr,Large
633,524,4,2,6/8/2018,mwfp,Large
634,897,6,8,2/3/2005,aeik,Medium
635,878,9,4,1/20/2007,uzwc,Small
636,727,2,17,12/29/2008,qnww,Large
637,16,2,19,7/20/2013,mnry,Small
638,447,5,12,8/22/2011,acqb,Small
639,551,9,9,6/28/2010,mzfo,Small
640,430,2,19,8/10/2011,cyex,Medium
641,452,8,4,7/1/2018,sqzl,Large
642,649,8,14,8/11/2007,btzq,Small
643,713,9,8,4/20/2012,kdlw,Small
644,277,7,10,12/23/2009,xsgb,Large
645,153,2,11,10/20/2013,xdmw,Small
646,397,5,18,9/16/2005,njhf,Large
647,994,8,18,9/6/2015,zjvn,Small
648,878,3,2,1/24/2012,aufc,Small
649,463,4,19,7/21/2012,vedy,Large
650,440,4,2,11/2/2006,izvz,Small
651,35,8,15,4/20/2013,pgxs,Medium
652,828,8,1,12/3/2006,ynth,Small
653,27,1,13,4/12/2011,jvgk,Large
654,397,5,7,5/26/2005,enbs,Small
655,981,8,9,5/6/2012,hedx,Medium
656,634,8,4,2/4/2010,mbqh,Small
657,466,2,1,7/4/2014,xoez,Large
658,680,1,11,1/10/2015,sksm,Large
659,866,7,16,7/26/2018,vitr,Medium
660,760,3,4,10/8/2005,ipua,Medium
661,761,6,13,7/13/2012,waac,Medium
662,339,4,17,10/1/2016,ngsg,Large
663,862,8,12,8/14/2007,coyn,Medium
664,707,4,16,6/19/2017,xcwt,Large
665,774,9,3,3/14/2013,lxij,Medium
666,339,6,11,9/6/2012,fzmc,Small
667,183,8,3,11/28/2014,oufo,Large
668,421,1,12,9/6/2009,eqfi,Large
669,952,6,9,2/14/2016,ttty,Small
670,682,8,16,9/2/2016,nidm,Small
671,902,9,11,3/27/2008,jhzf,Medium
672,338,4,1,6/6/2009,ayhk,Large
673,714,5,15,10/25/2007,ssyg,Medium
674,232,8,13,8/28/2013,ppel,Medium
675,997,9,16,11/11/2009,hcog,Large
676,956,3,11,2/9/2005,hosi,Large
677,758,5,8,4/20/2006,xria,Medium
678,284,1,13,11/26/2014,bngw,Large
679,292,3,6,10/1/2008,ayao,Large
680,404,1,19,6/23/2007,filp,Large
681,291,1,2,6/6/2011,dyqp,Large
682,872,2,16,11/16/2014,ghvh,Small
683,280,4,11,10/19/2016,ruox,Medium
684,972,3,16,7/3/2008,ykur,Small
685,36,9,10,2/10/2009,xxcs,Large
686,338,4,6,6/12/2011,lvfm,Small
687,807,6,9,6/30/2012,nrfg,Small
688,977,7,17,9/21/2012,qcsu,Small
689,681,7,9,3/23/2016,qvti,Large
690,914,5,13,5/20/2018,lhnh,Medium
691,827,8,3,6/26/2015,njvh,Large
692,369,5,7,4/15/2008,hdqa,Small
693,795,7,2,12/30/2009,tlra,Medium
694,214,8,8,3/23/2013,nwqu,Medium
695,277,1,19,2/19/2010,hcgi,Large
696,721,4,8,4/13/2008,shjw,Large
697,584,2,11,2/23/2006,qoko,Large
698,475,4,5,10/15/2011,zqdj,Small
699,674,4,15,3/15/2013,ysvk,Large
700,205,9,19,2/15/2016,cllp,Large
701,842,1,6,11/27/2005,xooo,Medium
702,532,1,1,2/2/2009,mumw,Large
703,56,2,8,11/1/2013,dpsv,Large
704,704,7,13,5/16/2015,mseu,Small
705,847,1,3,7/1/2014,ihqz,Large
706,99,6,11,5/13/2008,drft,Small
707,842,4,8,6/16/2005,wlhc,Medium
708,818,2,16,9/3/2011,pfrw,Medium
709,982,7,15,11/14/2016,zghd,Small
710,696,7,4,7/7/2009,mbgm,Large
711,501,9,18,7/18/2013,foyr,Small
712,387,6,13,6/19/2012,osob,Medium
713,112,8,10,1/15/2018,bqhg,Large
714,256,6,8,10/3/2006,ajle,Small
715,820,5,16,7/18/2005,qefb,Medium
716,600,8,15,4/20/2014,evuh,Medium
717,755,3,11,1/18/2007,tdcm,Large
718,213,7,1,7/30/2006,dmbg,Large
719,620,7,6,6/16/2010,hppo,Medium
720,671,1,5,12/24/2014,btet,Large
721,636,2,13,3/19/2015,htgr,Medium
722,480,8,17,9/6/2007,pflg,Small
723,803,4,9,2/3/2008,ftsb,Medium
724,275,6,1,9/7/2018,obur,Medium
725,621,6,16,9/26/2013,syda,Medium
726,199,8,19,12/21/2006,qeja,Large
727,377,2,6,11/4/2018,iair,Small
728,544,3,10,7/23/2017,nczg,Large
729,922,7,4,4/30/2012,hixi,Medium
730,812,3,17,10/8/2006,vxhz,Medium
731,995,6,13,11/1/2016,dyqi,Medium
732,920,2,17,7/29/2008,hnrw,Small
733,310,1,6,1/7/2018,yzru,Small
734,52,8,7,9/1/2014,eqjn,Medium
735,967,2,8,7/6/2014,sapy,Small
736,344,5,15,6/15/2017,lwkv,Large
737,944,5,7,7/23/2016,kqop,Large
738,905,1,17,2/16/2010,uwrr,Small
739,756,7,2,8/2/2011,byts,Large
740,169,9,16,2/14/2006,dbwx,Medium
741,270,5,10,10/21/2009,aztb,Medium
742,658,7,6,11/8/2018,hvrq,Small
743,281,4,15,7/17/2017,bgff,Small
744,764,7,1,9/26/2005,esgw,Medium
745,35,9,3,12/12/2016,blsj,Small
746,730,6,13,5/22/2017,xdrk,Medium
747,429,8,8,7/7/2006,nmun,Medium
748,853,7,10,11/1/2013,ryuc,Small
749,712,5,6,2/4/2015,xhrq,Small
750,520,3,2,11/26/2018,ourl,Medium
751,609,8,10,3/27/2006,nkcm,Large
752,544,5,5,1/23/2013,fhpj,Medium
753,450,5,13,6/26/2010,xbcr,Large
754,487,5,15,11/9/2015,fhzy,Large
755,13,8,2,6/17/2008,ifue,Small
756,317,5,17,5/15/2013,krmt,Medium
757,991,9,1,4/21/2012,xelv,Large
758,841,6,11,1/12/2006,umqg,Large
759,924,7,6,4/28/2008,nrba,Large
760,598,4,11,1/30/2010,gydt,Medium
761,480,2,5,10/23/2016,qzhk,Medium
762,758,2,9,10/26/2013,azfm,Large
763,538,7,5,2/4/2008,xdzf,Small
764,240,4,6,12/16/2005,chrs,Medium
765,302,5,2,5/5/2015,hngq,Medium
766,968,1,19,7/6/2006,dpsi,Large
767,927,9,3,1/13/2015,qceo,Large
768,901,6,11,11/18/2014,yqcs,Medium
769,506,6,18,5/28/2013,iyfx,Medium
770,38,9,14,9/30/2015,edjk,Small
771,508,2,7,11/10/2010,edwy,Small
772,48,5,9,4/6/2008,avbn,Medium
773,776,2,19,1/7/2018,ztnk,Large
774,658,6,7,2/20/2018,ivwu,Medium
775,804,5,15,3/7/2018,uphp,Large
776,196,2,2,12/22/2005,djdf,Small
777,762,1,5,3/8/2006,rxju,Small
778,119,7,17,10/15/2007,ckqc,Medium
779,208,1,4,3/7/2013,qrdc,Small
780,416,4,14,6/8/2008,pwwd,Medium
781,999,1,15,2/13/2011,crqa,Small
782,559,7,11,4/8/2007,xugr,Large
783,616,7,17,3/22/2005,oahz,Small
784,225,4,6,2/15/2009,nifo,Small
785,304,1,2,7/10/2016,kxqv,Medium
786,270,8,9,3/8/2013,hfxd,Large
787,155,2,16,3/28/2012,xxrq,Medium
788,373,6,3,8/30/2009,bnrj,Small
789,446,5,5,10/5/2013,inng,Medium
790,755,8,7,5/9/2008,vsyx,Large
791,491,2,7,4/3/2013,oezo,Medium
792,941,3,12,10/2/2005,sbbg,Medium
793,774,5,3,2/4/2007,cewp,Medium
794,506,9,9,7/2/2009,kqgw,Small
795,849,1,13,10/16/2008,cadr,Large
796,376,5,10,9/29/2006,ymzc,Small
797,554,6,18,6/4/2007,pyej,Large
798,879,5,1,7/16/2010,trzr,Medium
799,232,8,16,12/21/2012,ctvk,Large
800,906,8,8,12/7/2008,mkmb,Large
801,791,4,16,2/2/2011,mcdd,Small
802,307,1,13,3/6/2005,rbzw,Small
803,455,6,18,9/22/2017,hoph,Medium
804,387,5,13,6/28/2018,xpja,Large
805,158,7,7,2/22/2014,wgzl,Medium
806,677,3,13,4/19/2015,poiv,Large
807,963,4,9,9/1/2017,gbip,Medium
808,840,9,8,1/20/2016,xnvm,Large
809,249,4,8,4/9/2010,igex,Large
810,213,5,12,8/11/2006,lusw,Medium
811,331,3,6,11/22/2017,nccz,Medium
812,94,7,16,11/13/2015,pake,Large
813,209,2,12,9/16/2007,igfc,Medium
814,961,5,14,10/14/2009,sqcm,Large
815,403,9,1,4/20/2007,yxcx,Small
816,484,3,17,11/5/2008,utqu,Small
817,391,8,8,1/10/2011,xczd,Medium
818,883,1,11,5/17/2007,vfoc,Large
819,791,8,5,6/15/2010,fgfg,Medium
820,459,5,13,9/26/2011,nzfi,Small
821,67,1,12,11/20/2016,rwpe,Medium
822,189,5,9,9/9/2014,miyw,Large
823,342,6,16,3/17/2006,vomy,Large
824,667,7,14,7/17/2012,qaci,Medium
825,669,2,5,9/18/2011,xiqh,Small
826,294,5,18,7/6/2009,tuiz,Large
827,832,3,8,12/19/2008,xufb,Medium
828,825,6,2,8/4/2005,gqvn,Small
829,399,6,4,11/6/2018,sclc,Large
830,459,6,17,1/5/2006,zlzy,Small
831,429,1,3,6/13/2016,sqjj,Small
832,204,2,1,1/10/2018,zgmt,Medium
833,663,7,15,3/1/2005,dzbo,Small
834,479,2,17,11/12/2016,rmwj,Large
835,891,4,10,12/29/2007,elrt,Small
836,801,9,9,9/1/2008,xsbz,Small
837,116,5,4,6/14/2014,ihge,Large
838,412,4,13,11/22/2017,ilbq,Small
839,370,3,9,12/2/2015,pdco,Small
840,822,3,1,12/27/2010,bwqy,Large
841,251,5,2,6/28/2018,hmkc,Large
842,842,5,8,3/20/2011,vcdo,Large
843,932,3,4,8/20/2016,fmyc,Large
844,284,8,8,4/9/2006,rbqr,Small
845,392,2,16,12/28/2018,jlzo,Medium
846,222,6,12,11/1/2006,ygiu,Large
847,438,2,1,5/9/2013,ecff,Large
848,770,9,11,8/30/2011,tgpi,Large
849,348,5,6,12/14/2014,qxbo,Large
850,616,5,10,4/1/2005,vmyi,Small
851,747,2,1,12/22/2006,kcgb,Small
852,380,1,4,8/19/2012,xmdw,Large
853,882,5,7,3/21/2018,nbzf,Large
854,266,2,6,9/17/2005,gfqo,Small
855,504,8,14,5/29/2017,gtuj,Medium
856,610,8,17,11/17/2016,pyti,Large
857,149,7,9,8/2/2018,yjfq,Medium
858,654,4,9,4/17/2006,ekst,Medium
859,20,5,10,10/6/2006,rdre,Large
860,508,1,14,9/15/2009,prxb,Medium
861,290,1,16,7/13/2017,fcev,Medium
862,914,8,13,3/9/2007,pkcw,Small
863,228,3,4,5/30/2009,qnkc,Small
864,536,1,12,2/9/2008,mnzo,Large
865,784,3,4,10/25/2015,glfk,Medium
866,567,1,15,3/28/2011,wwjr,Large
867,716,3,17,8/4/2015,pzgg,Medium
868,565,2,17,9/7/2016,hhwl,Large
869,547,4,5,5/4/2005,iyrf,Medium
870,23,2,4,10/15/2012,fjgw,Large
871,829,8,17,7/22/2007,fdhq,Large
872,136,8,7,3/16/2015,didt,Large
873,135,9,4,11/22/2005,ugip,Medium
874,320,8,8,7/15/2017,ofmj,Large
875,990,2,5,3/19/2008,sefg,Small
876,20,8,2,3/12/2010,pseq,Small
877,404,1,7,3/25/2010,bopf,Large
878,3,6,15,4/21/2011,ugab,Small
879,119,3,16,1/26/2014,ejlc,Large
880,166,3,7,5/28/2015,cmyj,Small
881,407,7,17,10/16/2014,nhyf,Small
882,555,5,9,3/24/2009,xyry,Small
883,922,5,1,7/2/2016,rlyn,Small
884,46,5,10,5/22/2015,yqfi,Large
885,705,2,10,1/22/2012,jzqj,Large
886,762,8,19,7/15/2011,awai,Small
887,633,5,18,7/15/2014,ichy,Medium
888,993,4,12,3/29/2018,vpko,Large
889,973,7,19,12/23/2017,uegj,Small
890,981,8,16,11/12/2018,llov,Medium
891,360,9,2,3/22/2011,zcoy,Small
892,390,7,15,1/4/2013,ncho,Small
893,771,9,6,5/29/2015,mkxw,Large
894,903,3,15,3/10/2014,vwik,Medium
895,613,8,2,3/20/2008,qyoq,Large
896,198,6,6,7/21/2014,homk,Medium
897,654,2,16,9/29/2013,blfe,Small
898,837,2,1,3/21/2018,wxrp,Large
899,865,8,8,11/9/2006,gojk,Medium
900,880,4,13,8/18/2006,gyys,Large
901,162,1,2,3/20/2016,tytw,Large
902,891,9,19,2/3/2018,iqao,Small
903,912,8,9,1/10/2012,mslo,Medium
904,904,5,12,7/16/2009,karj,Small
905,732,5,18,6/3/2015,ffpt,Medium
906,999,3,11,7/11/2012,dcvg,Large
907,275,9,17,7/4/2010,azvu,Large
908,537,5,12,8/9/2007,gwyb,Small
909,210,6,12,5/25/2015,scod,Medium
910,585,9,16,2/16/2009,frba,Medium
911,997,7,8,12/17/2016,wxqo,Large
912,963,1,8,10/1/2014,elou,Large
913,8,9,17,5/9/2012,fxmi,Small
914,50,6,1,3/25/2016,itty,Large
915,139,5,11,4/28/2015,ffuf,Medium
916,325,5,11,6/22/2005,vdyu,Large
917,181,6,2,9/21/2009,phzn,Medium
918,661,8,19,4/13/2017,svmt,Small
919,282,5,17,11/19/2012,tcjt,Small
920,142,1,6,4/14/2005,bjyp,Small
921,203,8,4,12/1/2011,oypz,Large
922,173,4,6,2/16/2012,xsjz,Large
923,415,2,12,8/22/2017,lzbp,Medium
924,228,3,10,8/25/2005,xucn,Large
925,859,5,6,8/9/2016,xgnj,Medium
926,53,2,5,10/10/2009,slqj,Medium
927,128,1,16,8/29/2013,vikc,Small
928,583,8,8,9/8/2009,mltc,Medium
929,164,8,2,8/3/2009,swah,Small
930,137,7,3,11/22/2016,kjjz,Small
931,21,7,14,3/30/2013,nasn,Large
932,549,2,8,4/4/2013,pnyd,Medium
933,275,7,18,2/21/2015,ieip,Large
934,377,4,8,5/13/2017,seuq,Large
935,266,7,3,10/13/2012,hyjb,Small
936,498,7,5,5/22/2009,npsq,Small
937,27,7,6,1/1/2014,zktc,Large
938,44,9,4,12/17/2012,ivsk,Small
939,666,1,1,1/13/2010,cprn,Large
940,959,3,6,8/24/2007,qyba,Large
941,808,1,18,11/15/2011,srgo,Large
942,435,6,11,3/6/2012,mpyj,Small
943,117,8,19,6/2/2006,hleq,Small
944,115,4,12,11/16/2008,ehcz,Medium
945,463,8,4,11/15/2007,dzsi,Small
946,273,7,9,9/19/2011,ulvy,Large
947,508,9,10,6/21/2012,ojbh,Large
948,812,3,15,4/8/2009,pchl,Large
949,211,8,15,8/21/2018,kttw,Small
950,529,9,16,8/10/2012,wdzu,Small
951,319,4,9,7/29/2016,szdf,Small
952,760,4,19,8/11/2007,wfor,Large
953,958,6,1,6/30/2010,idny,Medium
954,777,1,18,4/23/2013,cdbw,Large
955,336,4,1,8/30/2007,iydk,Large
956,832,7,17,1/24/2011,prbe,Large
957,163,5,19,10/7/2010,lumh,Small
958,622,6,14,3/5/2018,ckin,Small
959,209,2,16,4/25/2016,lrpw,Large
960,333,4,14,7/27/2005,wmyu,Large
961,848,6,11,6/19/2010,qqsm,Medium
962,509,9,14,6/27/2016,lxnu,Medium
963,180,2,9,10/20/2009,sdei,Small
964,565,3,10,7/14/2012,wbzq,Large
965,287,7,11,10/21/2011,cjzc,Medium
966,231,9,1,5/20/2005,coqz,Large
967,221,3,2,12/7/2012,amsz,Small
968,771,5,8,8/21/2007,dhmx,Large
969,321,2,18,11/18/2009,qgbz,Medium
970,643,9,5,2/2/2015,eiic,Small
971,68,2,9,8/24/2011,kxgm,Medium
972,160,7,8,12/29/2017,jtuc,Large
973,459,3,12,12/19/2016,zsbm,Medium
974,375,6,10,12/9/2015,mkmz,Small
975,289,2,11,12/29/2007,qymu,Large
976,519,8,1,12/2/2008,outu,Large
977,112,9,13,12/13/2015,dvwl,Medium
978,846,5,11,12/30/2010,czje,Medium
979,858,1,17,7/1/2014,yyuh,Small
980,892,5,16,8/19/2018,gbhq,Large
981,521,9,18,5/13/2007,ipcv,Medium
982,491,4,18,10/18/2008,ztfq,Medium
983,281,8,8,2/1/2010,bent,Large
984,791,2,8,11/2/2015,dkix,Small
985,431,8,5,4/17/2013,fmfm,Large
986,265,3,19,2/27/2014,njad,Small
987,605,1,12,3/27/2014,ywuq,Large
988,226,4,1,6/7/2005,sciy,Large
989,735,4,4,5/2/2009,kyst,Large
990,883,7,2,9/1/2007,qmlp,Medium
991,387,7,17,7/9/2006,mbfk,Large
992,376,8,2,4/27/2006,bytd,Large
993,977,7,17,1/19/2016,mzjo,Small
994,216,5,19,9/25/2018,octw,Large
995,479,5,5,10/2/2006,vxiw,Small
996,625,6,4,2/16/2013,jbiq,Small
997,159,3,5,12/18/2017,mgia,Large
998,86,8,7,12/17/2017,ljbq,Large
999,420,2,14,4/12/2009,zjxj,Small
1000,2,7,17,2/25/2018,xewd,Medium
1001,812,2,14,2/27/2009,adoz,Medium
1002,602,1,12,9/14/2014,vmov,Small
1003,682,5,11,3/28/2017,evfi,Medium
1004,687,3,8,12/20/2010,hmpa,Medium
1005,821,9,9,3/28/2007,bchm,Medium
1006,139,4,17,4/18/2008,fdcn,Medium
1007,705,9,5,8/9/2012,poao,Small
1008,552,6,6,8/8/2015,hqul,Medium
1009,235,8,4,12/20/2017,ssvb,Medium
1010,610,7,1,8/26/2015,rcfe,Medium
1011,669,2,10,12/17/2017,kaen,Medium
1012,412,6,1,5/21/2005,mqhz,Large
1013,101,5,5,6/24/2009,wemt,Medium
1014,191,8,15,5/28/2014,xdwq,Large
1015,330,4,18,2/25/2008,ikys,Large
1016,854,9,7,12/28/2018,mfrs,Large
1017,165,6,17,6/9/2010,cdll,Small
1018,522,1,14,7/16/2009,rsdt,Medium
1019,330,7,11,12/13/2014,srlw,Large
1020,121,7,16,1/30/2007,qxua,Large
1021,110,1,19,10/14/2012,uaoi,Medium
1022,739,8,8,8/1/2016,vlre,Large
1023,251,7,15,3/27/2017,fiig,Small
1024,786,4,13,9/9/2009,qoor,Small
1025,864,4,19,10/25/2012,tjxo,Small
1026,286,4,10,9/1/2010,mlxm,Small
1027,157,8,13,11/7/2015,fjkb,Large
1028,53,9,19,11/30/2017,syey,Medium
1029,810,3,11,5/30/2007,svco,Large
1030,585,8,4,7/18/2013,rjby,Medium
1031,640,3,18,12/28/2011,zydd,Large
1032,959,8,1,4/6/2006,qvnq,Large
1033,459,3,12,6/25/2013,iwwj,Medium
1034,64,5,7,11/26/2013,yvzm,Small
1035,705,8,10,8/25/2017,cptf,Small
1036,992,1,4,1/27/2013,vlsc,Small
1037,966,1,13,4/16/2006,xyfv,Large
1038,639,3,15,3/11/2018,xnik,Medium
1039,429,6,5,11/16/2007,ytke,Medium
1040,880,3,2,11/2/2007,gglu,Large
1041,531,1,10,8/9/2005,dzmt,Large
1042,45,2,1,12/9/2014,vxfn,Large
1043,728,1,17,2/17/2016,ipqm,Small
1044,983,2,18,4/14/2005,tzii,Small
1045,98,5,11,2/7/2016,bgem,Small
1046,63,7,2,4/3/2018,lrps,Small
1047,442,5,16,3/20/2009,vzef,Medium
1048,426,8,17,4/26/2006,fiwe,Large
1049,823,3,8,10/29/2012,dopa,Medium
1050,262,7,16,1/9/2012,fjsm,Small
1051,504,9,14,8/10/2017,xivq,Large
1052,285,4,8,3/4/2008,xjle,Medium
1053,41,7,19,8/25/2016,yuvu,Medium
1054,123,2,4,10/5/2005,ikgt,Medium
1055,790,8,15,2/27/2012,kziq,Large
1056,382,8,7,8/28/2011,jcah,Small
1057,273,9,4,3/9/2009,jmye,Small
1058,616,5,9,11/27/2007,cclk,Medium
1059,562,7,1,8/13/2009,czpx,Large
1060,508,8,11,4/17/2013,pjpb,Medium
1061,323,8,7,9/20/2017,bbpp,Large
1062,369,8,15,8/23/2012,swus,Medium
1063,492,3,12,10/17/2012,wxbz,Large
1064,192,2,12,11/3/2018,cmhn,Small
1065,724,3,14,12/19/2007,mdwj,Small
1066,295,1,8,2/13/2007,jrnv,Medium
1067,938,7,10,11/29/2009,jyjj,Medium
1068,791,3,14,5/17/2016,arym,Large
1069,881,6,3,8/3/2011,rrzx,Medium
1070,789,7,6,3/18/2018,dvsi,Small
1071,943,2,8,9/26/2007,gxig,Large
1072,249,9,1,6/29/2005,waun,Medium
1073,315,5,13,6/12/2015,dcoj,Large
1074,913,2,9,10/21/2011,bnpx,Large
1075,998,5,18,2/22/2007,wfch,Large
1076,320,1,5,1/9/2018,ktin,Medium
1077,110,3,2,5/15/2009,cesb,Small
1078,310,5,6,3/15/2008,fard,Medium
1079,655,1,8,1/22/2016,ssuk,Medium
1080,792,8,14,12/21/2007,ekof,Small
1081,652,4,10,1/1/2011,fhmh,Small
1082,891,5,16,6/20/2012,huxs,Small
1083,810,7,19,5/26/2012,grud,Medium
1084,886,8,17,12/27/2018,rhrn,Small
1085,240,8,7,1/9/2015,vlpn,Medium
1086,900,9,10,9/5/2009,rmiy,Small
1087,668,7,6,8/29/2017,ntmq,Medium
1088,779,5,18,3/9/2008,mcqg,Small
1089,312,6,4,5/3/2005,smkr,Large
1090,146,9,15,2/25/2008,ycjf,Large
1091,269,2,1,5/21/2018,oahh,Small
1092,729,5,4,2/16/2013,xxuy,Small
1093,833,3,8,10/12/2014,jvfu,Large
1094,334,9,3,3/1/2010,agyu,Medium
1095,592,3,3,6/9/2006,rylk,Medium
1096,246,1,11,9/5/2011,afvq,Small
1097,106,3,14,11/18/2014,hdds,Medium
1098,40,9,2,6/30/2016,mrcn,Medium
1099,468,2,4,1/9/2011,eowg,Small
1100,821,1,11,5/5/2007,ofto,Large
1101,793,7,10,8/4/2017,shvu,Large
1102,944,1,8,10/1/2012,cncf,Medium
1103,262,9,7,6/4/2008,mgbp,Large
1104,229,2,13,5/23/2012,dtqb,Small
1105,985,8,9,12/28/2005,cvuz,Medium
1106,666,1,12,3/1/2011,uoyo,Small
1107,509,3,15,10/9/2007,gnmr,Medium
1108,985,2,1,3/14/2013,rtmx,Medium
1109,16,2,15,8/30/2013,lnxw,Small
1110,634,9,17,7/8/2018,yprq,Medium
1111,106,7,4,4/17/2006,dwwm,Small
1112,533,8,19,10/29/2006,jori,Large
1113,990,8,1,1/3/2016,kchd,Small
1114,636,5,1,7/27/2010,qrjo,Small
1115,330,1,12,3/17/2007,aobh,Large
1116,874,1,12,10/13/2007,vpzl,Large
1117,631,5,2,2/20/2012,booq,Medium
1118,11,2,11,10/17/2009,ivmk,Small
1119,572,9,15,5/11/2012,vfwm,Medium
1120,712,1,6,12/6/2010,zzia,Medium
1121,824,1,9,8/11/2012,hsnp,Large
1122,293,3,3,5/29/2018,odhe,Medium
1123,997,5,15,9/10/2014,kqpw,Medium
1124,144,8,2,9/28/2017,lbxz,Medium
1125,962,4,6,6/17/2011,savj,Large
1126,67,1,11,4/16/2018,jfcg,Small
1127,612,8,12,11/11/2013,qnku,Medium
1128,731,2,16,11/1/2017,tbtl,Medium
1129,290,2,15,12/7/2005,stpv,Large
1130,154,1,5,9/19/2013,ddah,Large
1131,105,2,13,12/13/2011,ulzm,Large
1132,83,4,18,5/29/2015,qzzp,Medium
1133,684,3,2,10/8/2012,lhrq,Large
1134,377,7,11,12/9/2018,noou,Small
1135,966,9,8,10/26/2017,laze,Small
1136,320,9,2,12/20/2010,mrlm,Small
1137,447,1,17,4/30/2006,gykz,Medium
1138,56,3,9,3/9/2005,jbit,Large
1139,885,1,18,9/28/2015,eblv,Large
1140,184,3,18,3/19/2017,mzew,Large
1141,605,1,16,5/16/2009,godr,Large
1142,935,7,1,11/6/2014,zdpb,Small
1143,617,2,1,7/5/2005,lrha,Large
1144,300,3,10,12/15/2010,yzog,Small
1145,884,2,5,6/6/2013,vglp,Small
1146,144,8,7,3/24/2013,ecuo,Medium
1147,410,2,2,3/12/2015,uuqv,Small
1148,7,9,8,6/9/2009,jkzl,Large
1149,434,9,11,8/6/2015,ghjv,Large
1150,29,4,3,10/23/2005,yfim,Large
1151,386,3,15,4/17/2009,ttvn,Medium
1152,921,7,3,6/12/2012,panj,Medium
1153,384,8,13,10/2/2014,mtze,Small
1154,278,8,19,2/1/2006,vixg,Medium
1155,925,4,2,4/29/2010,uxfr,Medium
1156,210,3,9,5/12/2007,camu,Large
1157,312,5,3,5/22/2009,imcm,Medium
1158,156,7,15,10/8/2010,xnrk,Medium
1159,762,3,4,11/15/2017,rzci,Small
1160,67,8,6,11/4/2017,slsy,Small
1161,41,8,12,3/20/2008,tedl,Medium
1162,148,5,1,7/16/2016,jesy,Small
1163,339,4,17,9/4/2016,opup,Large
1164,161,4,4,8/6/2011,bsfs,Small
1165,533,2,9,6/3/2016,jzps,Small
1166,335,8,3,7/27/2010,pmso,Small
1167,110,5,18,11/7/2011,jvlf,Small
1168,296,8,12,8/24/2006,maav,Medium
1169,50,4,14,10/23/2009,ctts,Medium
1170,893,8,9,8/4/2007,dbka,Medium
1171,182,2,12,3/4/2014,xmuw,Small
1172,999,9,16,1/27/2016,byqo,Medium
1173,400,7,11,11/17/2014,mtlv,Small
1174,496,9,13,4/28/2011,rtvf,Medium
1175,663,4,14,8/1/2008,lgqs,Medium
1176,845,2,5,1/27/2018,qdsg,Medium
1177,829,8,8,8/9/2007,nuwb,Medium
1178,445,9,10,4/1/2018,enao,Small
1179,824,7,14,3/29/2014,mskn,Small
1180,207,8,15,1/17/2015,sxcy,Small
1181,648,4,19,3/28/2009,rwtk,Small
1182,440,4,10,11/17/2011,uexo,Large
1183,280,9,12,9/6/2005,eywe,Medium
1184,821,1,17,12/15/2012,wkjc,Large
1185,308,4,5,4/23/2010,prps,Medium
1186,474,7,16,3/20/2008,fdns,Small
1187,917,4,8,5/15/2012,azks,Large
1188,256,3,15,6/17/2010,izpv,Small
1189,209,6,17,2/14/2005,aegg,Small
1190,984,4,6,11/19/2007,tbno,Small
1191,15,6,19,4/16/2006,dpql,Small
1192,70,9,10,8/17/2012,tskl,Small
1193,876,8,1,5/16/2014,prpp,Medium
1194,320,6,14,9/2/2006,cqkb,Medium
1195,620,6,5,8/1/2015,bpjw,Large
1196,665,1,17,10/3/2008,mghx,Large
1197,456,4,10,5/22/2010,cntp,Medium
1198,443,8,10,4/8/2016,tbau,Medium
1199,416,6,17,10/6/2011,fzus,Medium
1200,615,3,7,9/4/2011,tphu,Large
1201,498,1,5,8/26/2012,mwcx,Large
1202,783,8,3,12/22/2005,fjwp,Small
1203,308,6,14,7/6/2012,ioko,Small
1204,530,3,11,1/6/2006,sttf,Small
1205,470,6,14,7/23/2011,qwbd,Small
1206,438,2,14,5/8/2018,pxtz,Large
1207,620,3,11,7/8/2007,cgsi,Large
1208,882,3,13,9/26/2006,bgdf,Large
1209,827,1,15,5/10/2015,wrzc,Large
1210,812,3,18,12/15/2014,icoy,Medium
1211,238,5,10,3/9/2006,sous,Medium
1212,544,3,13,6/23/2010,ccwy,Small
1213,330,6,17,5/21/2012,sdmx,Small
1214,967,3,17,6/6/2018,fhha,Large
1215,902,1,19,9/28/2010,umxd,Large
1216,594,4,9,5/14/2008,mrtg,Medium
1217,499,5,9,8/2/2015,thxb,Large
1218,795,4,6,5/7/2013,ybxv,Medium
1219,961,2,14,1/12/2008,erwt,Large
1220,734,3,9,5/19/2014,mxuq,Medium
1221,146,9,12,6/27/2007,nxeu,Small
1222,572,4,14,12/15/2006,nrjn,Large
