771,2536,771,3/5/2017,llhu
772,236,772,12/22/2014,eeic
773,3876,773,9/29/2013,owxz
774,3286,774,8/7/2005,hwtq
775,4016,775,11/6/2005,plmr
776,976,776,4/24/2016,uxcr
777,3806,777,11/17/2012,joqd
778,591,778,5/13/2013,xrrd
779,1036,779,8/13/2010,pksz
780,2076,780,5/28/2010,fqus
781,4991,781,10/14/2018,awef
782,2791,782,11/21/2006,jrmo
783,3076,783,10/3/2013,zaak
784,1121,784,6/1/2011,iykx
785,1516,785,8/14/2013,bqqw
786,1346,786,9/24/2016,eawv
787,771,787,7/5/2014,gnna
788,1861,788,11/13/2009,jjpz
789,2226,789,10/10/2009,dlla
790,3771,790,10/7/2014,lvjp
791,2451,791,10/25/2017,cvlq
792,4701,792,3/21/2018,rado
793,3866,793,5/24/2011,gwhy
794,2526,794,9/6/2013,adzf
795,4241,795,2/25/2012,ykhr
796,1876,796,2/18/2009,vtlp
797,2766,797,5/18/2016,hgpn
798,4391,798,12/4/2017,egyf
799,1156,799,9/24/2010,dwjz
800,4526,800,8/26/2009,pzym
801,3951,801,8/18/2017,dglw
802,1531,802,10/2/2006,dtqd
803,2271,803,6/30/2018,blow
804,1931,804,11/11/2007,ahpb
805,786,805,1/15/2006,hvyy
806,3381,806,10/20/2012,yoku
807,4811,807,6/1/2016,nmmz
808,4196,808,1/11/2006,wgyg
809,1241,809,6/14/2014,ddqz
810,1061,810,1/6/2005,jixo
811,1651,811,4/18/2010,ogut
812,466,812,8/21/2018,jmxz
813,1041,813,11/17/2005,lkmj
814,4801,814,7/24/2009,cirp
815,2011,815,11/7/2005,jgsp
816,2416,816,3/6/2015,qozx
817,1951,817,12/26/2007,uanr
818,4411,818,12/13/2006,gecu
819,3951,819,6/17/2006,kmqt
820,2291,820,9/6/2012,zbll
821,331,821,4/7/2010,sqyh
822,941,822,3/11/2009,vioe
823,1706,823,9/17/2009,zdfr
824,3331,824,8/1/2010,zddn
825,3341,825,6/1/2015,ktwi
826,1466,826,9/21/2007,jjnx
827,4156,827,1/23/2017,gygs
828,4121,828,12/22/2006,qfbw
829,1991,829,1/7/2011,xryk
830,2291,830,11/6/2015,fsoe
831,2141,831,2/25/2011,cgte
832,1016,832,12/12/2018,lwyp
833,3311,833,3/5/2007,zasw
834,2391,834,12/23/2010,xzaj
835,4451,835,8/4/2006,lkpd
836,4001,836,6/21/2006,uqbi
837,576,837,11/1/2010,jrho
838,2056,838,12/20/2010,tmpj
839,1846,839,7/16/2011,elin
840,4106,840,10/28/2016,fvks
841,1251,841,3/5/2010,blwb
842,4206,842,2/15/2014,vvpm
843,4656,843,9/7/2015,yinx
844,1416,844,3/9/2005,whai
845,1956,845,1/23/2005,razz
846,1106,846,3/13/2013,ipmt
847,2186,847,4/7/2013,jthe
848,3846,848,11/2/2013,rbnl
849,1736,849,11/8/2015,ekgl
850,3076,850,10/20/2008,oqxt
851,3731,851,2/13/2014,inil
852,1896,852,11/28/2014,doxg
853,4406,853,12/7/2015,nsrz
854,1326,854,3/16/2008,gktm
855,2516,855,9/28/2018,ssoj
856,3046,856,7/12/2006,thxn
857,741,857,6/22/2011,nqow
858,3266,858,7/5/2015,vbsj
859,96,859,1/19/2009,lkdd
860,2536,860,6/27/2015,fzqc
861,1446,861,7/11/2016,suwl
862,4566,862,11/26/2013,gqzb
863,1136,863,3/22/2012,alxn
864,2676,864,6/14/2007,qmbj
865,3916,865,2/19/2015,plgz
866,2831,866,8/19/2018,yfqt
867,3576,867,9/21/2011,hcpt
868,2821,868,1/3/2006,hihy
869,2731,869,11/21/2011,htst
870,111,870,9/22/2006,pxjz
871,4141,871,10/15/2008,wasj
872,676,872,7/2/2013,ooyq
873,671,873,9/4/2012,nugs
874,1596,874,11/21/2012,gvbh
875,4946,875,11/19/2007,rhgc
876,96,876,8/16/2005,mzxo
877,2016,877,7/20/2018,krca
878,11,878,10/19/2011,bqes
879,591,879,7/5/2014,bbbc
880,826,880,4/5/2008,nqem
881,2031,881,6/25/2015,tklz
882,2771,882,4/9/2018,bkim
883,4606,883,10/11/2006,mocb
884,226,884,2/16/2006,ftvr
885,3521,885,10/2/2018,mzaw
886,3806,886,4/15/2008,sqwt
887,3161,887,7/22/2012,dsds
888,4961,888,8/21/2010,zjmz
889,4861,889,8/26/2012,hsdo
890,4901,890,11/5/2011,mtrq
891,1796,891,2/8/2005,xwbd
892,1946,892,3/22/2013,ahtr
893,3851,893,2/7/2009,gqml
894,4511,894,5/18/2017,upox
895,3061,895,4/20/2008,tbsy
896,986,896,3/30/2010,zspr
897,3266,897,10/26/2009,zozi
898,4181,898,8/10/2011,dvtc
899,4321,899,10/6/2010,avyl
900,4396,900,10/27/2008,cfcq
901,806,901,3/21/2015,kesp
902,4451,902,6/11/2008,peyr
903,4556,903,7/23/2018,ymdl
904,4516,904,8/14/2017,mrhn
905,3656,905,5/5/2013,ugtd
906,4991,906,7/1/2008,gvjt
907,1371,907,8/15/2012,jcxc
908,2681,908,10/7/2010,tcrb
909,1046,909,7/18/2008,cjkw
910,2921,910,1/2/2012,ylgu
911,4981,911,9/25/2009,dsas
912,4811,912,10/4/2011,gekq
913,36,913,2/21/2013,rejq
914,246,914,9/20/2014,llzf
915,691,915,6/8/2008,weom
916,1621,916,6/2/2017,oujo
917,901,917,3/10/2007,wnnp
918,3301,918,1/1/2016,jism
919,1406,919,5/16/2006,vwkl
920,706,920,10/17/2014,ulaz
921,1011,921,6/26/2005,oiah
922,861,922,10/15/2017,rqxl
923,2071,923,7/21/2005,bnev
924,1136,924,5/30/2006,fgdl
925,4291,925,6/14/2012,txcx
926,261,926,12/22/2017,eaww
927,636,927,8/8/2013,tmmb
928,2911,928,7/26/2010,lsnb
929,816,929,10/27/2008,ldng
930,681,930,12/18/2012,muwx
931,101,931,9/5/2018,pndq
932,2741,932,6/23/2006,kspg
933,1371,933,7/25/2017,aqkb
934,1881,934,1/1/2010,mnwb
935,1326,935,2/14/2013,ctal
936,2486,936,9/8/2013,hcpv
937,131,937,9/17/2008,aato
938,216,938,6/26/2012,lkpl
939,3326,939,3/30/2017,tncq
940,4791,940,10/13/2016,ypmw
941,4036,941,6/17/2015,qvoc
942,2171,942,6/28/2005,urzi
943,581,943,8/12/2011,opsv
944,571,944,6/13/2016,veal
945,2311,945,12/26/2012,lcsu
946,1361,946,11/4/2007,xjot
947,2536,947,8/27/2005,orxe
948,4056,948,8/13/2013,mcvd
949,1051,949,11/11/2006,spqj
950,2641,950,9/12/2010,byck
951,1591,951,6/27/2009,trpj
952,3796,952,4/6/2006,ksjz
953,4786,953,9/30/2018,hius
954,3881,954,9/6/2011,ubyu
955,1676,955,8/18/2014,iacg
956,4156,956,10/14/2015,qvmr
957,811,957,1/10/2016,tizy
958,3106,958,5/23/2005,ayyo
959,1041,959,8/18/2010,tztp
960,1661,960,12/20/2012,eyhj
961,4236,961,7/5/2018,mdxe
962,2541,962,9/3/2014,jhqu
963,896,963,11/27/2006,dsel
964,2821,964,10/3/2016,fnop
965,1431,965,9/9/2012,bjgu
966,1151,966,1/26/2010,tdva
967,1101,967,12/16/2014,seen
968,3851,968,10/11/2016,qtzz
969,1601,969,10/22/2016,xzzn
970,3211,970,3/11/2013,uexj
971,336,971,11/20/2006,wgac
972,796,972,12/15/2015,nucy
973,2291,973,11/16/2015,zxpp
974,1871,974,6/8/2006,mfjg
975,1441,975,3/6/2014,xatn
976,2591,976,3/21/2006,daea
977,556,977,3/6/2014,yjlv
978,4226,978,7/4/2010,ldtk
979,4286,979,7/7/2017,ldyh
980,4456,980,7/26/2011,mehe
981,2601,981,8/22/2010,exed
982,2451,982,3/30/2016,gzql
983,1401,983,7/3/2017,yeyw
984,3951,984,9/19/2005,uopz
985,2151,985,1/27/2017,cueg
986,1321,986,6/10/2006,fvmn
987,3021,987,7/29/2005,oyxs
988,1126,988,12/22/2011,vdbv
989,3671,989,12/24/2015,qbwb
990,4411,990,9/6/2016,ickr
991,1931,991,6/25/2016,thel
992,1876,992,2/17/2016,zdgb
993,4881,993,4/20/2013,hkip
994,1076,994,5/7/2005,heai
995,2391,995,10/4/2016,hcqx
996,3121,996,7/14/2017,wzxl
997,791,997,11/29/2014,nmea
998,426,998,12/21/2006,kxzl
999,2096,999,8/28/2005,kjdv
1000,6,1000,11/11/2007,blno
1001,4056,1001,6/25/2012,bnds
1002,3006,1002,6/5/2010,lufk
1003,3406,1003,12/16/2008,uoju
1004,3431,1004,8/1/2008,onsu
1005,4101,1005,3/2/2009,gbru
1006,691,1006,10/20/2013,qaig
1007,3521,1007,4/26/2015,kkzl
1008,2756,1008,10/14/2012,zwag
1009,1171,1009,1/22/2008,tuwc
1010,3046,1010,12/6/2008,yhmg
1011,3341,1011,1/3/2007,iwoj
1012,2056,1012,2/14/2005,qquw
1013,501,1013,11/17/2017,hbyq
1014,951,1014,8/27/2011,yrea
1015,1646,1015,4/30/2007,mtzw
1016,4266,1016,5/11/2005,vngh
1017,821,1017,7/13/2015,ptto
1018,2606,1018,6/6/2015,xcwr
1019,1646,1019,8/6/2016,fkor
1020,601,1020,3/22/2018,zrns
1021,546,1021,9/7/2006,nqlk
1022,3691,1022,3/8/2009,edmt
1023,1251,1023,7/3/2013,hxoj
1024,3926,1024,9/19/2018,ytih
1025,4316,1025,6/2/2017,oazt
1026,1426,1026,6/16/2012,dusy
1027,781,1027,3/20/2009,gxuk
1028,261,1028,2/28/2008,nttf
1029,4046,1029,10/6/2007,cmoa
1030,2921,1030,6/20/2013,hgao
1031,3196,1031,7/22/2011,nguj
1032,4791,1032,12/23/2005,mriv
1033,2291,1033,4/8/2007,ggtu
1034,316,1034,6/6/2014,rbgu
1035,3521,1035,3/22/2009,vhku
1036,4956,1036,4/12/2016,nvaa
1037,4826,1037,10/12/2017,izfg
1038,3191,1038,6/7/2018,alql
1039,2141,1039,4/11/2007,yxhl
1040,4396,1040,11/14/2008,lnib
1041,2651,1041,5/23/2005,yodm
1042,221,1042,7/10/2016,eabc
1043,3636,1043,7/30/2006,qylt
1044,4911,1044,11/29/2011,nsqu
1045,486,1045,2/6/2017,glhn
1046,311,1046,10/28/2006,jzuf
1047,2206,1047,9/23/2006,duqd
1048,2126,1048,9/20/2012,fbhg
1049,4111,1049,9/17/2008,lpck
1050,1306,1050,6/1/2006,knyd
1051,2516,1051,6/28/2016,rsxm
1052,1421,1052,4/21/2008,vggn
1053,201,1053,12/6/2017,pczb
1054,611,1054,9/18/2010,etgs
1055,3946,1055,2/5/2013,iseu
1056,1906,1056,6/5/2008,tduw
1057,1361,1057,4/30/2017,xgqu
1058,3076,1058,9/6/2017,jlzm
1059,2806,1059,9/20/2010,gdsb
1060,2536,1060,4/10/2012,xfmc
1061,1611,1061,6/16/2012,eany
1062,1841,1062,7/19/2007,wnge
1063,2456,1063,11/18/2016,unfl
1064,956,1064,5/24/2017,cycg
1065,3616,1065,4/23/2016,ezcw
1066,1471,1066,9/30/2010,mypx
1067,4686,1067,11/21/2006,ilre
1068,3951,1068,9/23/2005,iscn
1069,4401,1069,8/7/2014,xkzf
1070,3941,1070,5/19/2008,suwb
1071,4711,1071,2/5/2007,mmmn
1072,1241,1072,12/16/2014,cfju
1073,1571,1073,8/4/2010,rjej
1074,4561,1074,8/21/2011,gyic
1075,4986,1075,12/9/2014,nzey
1076,1596,1076,3/21/2016,wzrs
1077,546,1077,4/18/2007,smbi
1078,1546,1078,2/12/2008,hnvw
1079,3271,1079,11/10/2006,tflr
1080,3956,1080,5/17/2007,xiiy
1081,3256,1081,9/16/2007,msog
1082,4451,1082,6/26/2007,kckr
1083,4046,1083,7/7/2012,jqqt
1084,4426,1084,5/6/2007,hbjc
1085,1196,1085,11/19/2007,lqyw
1086,4496,1086,2/11/2015,urqb
1087,3336,1087,7/24/2014,siln
1088,3891,1088,2/29/2012,pria
1089,1556,1089,1/24/2015,zpym
1090,726,1090,11/27/2012,uqwv
1091,1341,1091,11/20/2011,kemm
1092,3641,1092,7/30/2006,qyqx
1093,4161,1093,2/8/2016,bapn
1094,1666,1094,12/21/2013,drcc
1095,2956,1095,3/27/2005,foxv
1096,1226,1096,6/25/2010,slpw
1097,526,1097,7/23/2010,vlua
1098,196,1098,6/3/2016,oekq
1099,2336,1099,1/18/2010,zluk
1100,4101,1100,11/22/2008,vvyt
1101,3961,1101,3/14/2014,ffjd
1102,4716,1102,3/4/2006,zlmy
1103,1306,1103,11/8/2013,iywx
1104,1141,1104,7/2/2011,btfz
1105,4921,1105,9/18/2014,xzxv
1106,3326,1106,7/19/2014,gshs
1107,2541,1107,8/24/2013,ihfn
1108,4921,1108,11/4/2007,mmfc
1109,76,1109,11/19/2009,pshn
1110,3166,1110,5/18/2007,grym
1111,526,1111,4/2/2005,yize
1112,2661,1112,6/18/2011,xecg
1113,4946,1113,2/20/2007,cswr
1114,3176,1114,9/9/2014,xbsd
1115,1646,1115,11/4/2008,hrlp
1116,4366,1116,11/26/2016,yzmr
1117,3151,1117,8/30/2008,jijv
1118,51,1118,11/14/2007,vybj
1119,2856,1119,10/12/2008,pdcw
1120,3556,1120,5/24/2015,mvct
1121,4116,1121,4/22/2011,uqxl
1122,1461,1122,9/10/2017,dhgu
1123,4981,1123,8/8/2018,kkqa
1124,716,1124,7/13/2016,rkmh
1125,4806,1125,9/8/2009,fqvr
1126,331,1126,7/19/2015,rjzi
1127,3056,1127,10/16/2012,pmdz
1128,3651,1128,2/28/2009,myvo
1129,1446,1129,3/15/2013,blom
1130,766,1130,8/15/2010,jwvl
1131,521,1131,1/27/2005,ramt
1132,411,1132,2/19/2005,caoy
1133,3416,1133,4/4/2009,pidx
1134,1881,1134,1/21/2005,vqft
1135,4826,1135,12/12/2013,qphe
1136,1596,1136,10/22/2006,oscc
1137,2231,1137,3/18/2015,gavi
1138,276,1138,3/20/2014,cgds
1139,4421,1139,9/23/2008,excj
1140,916,1140,9/4/2016,gqnq
1141,3021,1141,5/24/2011,derv
1142,4671,1142,8/9/2007,ybqz
1143,3081,1143,10/3/2018,jpso
1144,1496,1144,8/20/2016,rgxr
1145,4416,1145,9/1/2010,fenu
1146,716,1146,3/2/2013,swss
1147,2046,1147,12/22/2010,lahu
1148,31,1148,10/11/2013,wdbk
1149,2166,1149,10/28/2007,ggko
1150,141,1150,9/25/2005,jqha
1151,1926,1151,2/3/2012,wqlj
1152,4601,1152,4/11/2018,oecm
1153,1916,1153,4/21/2014,aepm
1154,1386,1154,10/7/2012,xqqf
1155,4621,1155,1/6/2005,wrwu
1156,1046,1156,7/3/2009,ckoc
1157,1556,1157,11/13/2014,oqlr
1158,776,1158,11/4/2007,xbhp
1159,3806,1159,3/3/2012,hdda
1160,331,1160,8/6/2012,lseo
1161,201,1161,11/3/2005,kvnt
1162,736,1162,8/5/2006,jowp
1163,1691,1163,3/23/2014,ydfr
1164,801,1164,9/29/2014,dhbp
1165,2661,1165,8/12/2016,wjzb
1166,1671,1166,2/22/2014,cyhf
1167,546,1167,5/15/2005,trgk
1168,1476,1168,9/25/2005,pzvk
1169,246,1169,8/25/2016,clhe
1170,4461,1170,3/7/2015,rebu
1171,906,1171,12/19/2007,jcbs
1172,4991,1172,12/20/2016,rbds
1173,1996,1173,3/18/2017,wyzp
1174,2476,1174,11/9/2016,ogwg
1175,3311,1175,2/10/2013,soqm
1176,4221,1176,5/27/2013,malb
1177,4141,1177,3/4/2005,xoxk
1178,2221,1178,3/7/2012,grnk
1179,4116,1179,1/18/2009,ycie
1180,1031,1180,9/25/2012,mxnq
1181,3236,1181,10/17/2007,pven
1182,2196,1182,9/7/2015,qgje
1183,1396,1183,1/29/2012,wemu
1184,4101,1184,3/5/2008,erww
1185,1536,1185,2/27/2017,czae
1186,2366,1186,1/20/2016,umex
1187,4581,1187,8/21/2011,euyc
1188,1276,1188,9/16/2016,eoka
1189,1041,1189,4/14/2006,dyut
1190,4916,1190,4/20/2010,epyp
1191,71,1191,9/3/2014,hlzf
1192,346,1192,4/15/2008,sapd
1193,4376,1193,2/28/2008,kstl
1194,1596,1194,6/23/2008,wghr
1195,3096,1195,3/5/2016,qusk
1196,3321,1196,5/8/2013,slri
1197,2276,1197,11/23/2006,nrug
1198,2211,1198,11/22/2012,blto
1199,2076,1199,6/19/2008,uhan
1200,3071,1200,11/18/2012,lybq
1201,2486,1201,9/23/2009,upju
1202,3911,1202,11/18/2018,sxsp
1203,1536,1203,4/9/2016,ycgm
1204,2646,1204,10/20/2016,nimv
1205,2346,1205,9/25/2011,usyl
1206,2186,1206,2/2/2016,gxzl
1207,3096,1207,11/17/2017,lbeq
1208,4406,1208,4/26/2008,fqqg
1209,4131,1209,10/2/2015,akvv
1210,4056,1210,1/26/2014,opwl
1211,1186,1211,9/20/2014,ucob
1212,2716,1212,10/28/2010,lprg
1213,1646,1213,5/30/2010,fres
1214,4831,1214,5/17/2009,cshp
1215,4506,1215,1/28/2014,tufo
1216,2966,1216,9/24/2005,yttd
1217,2491,1217,9/18/2018,lkso
1218,3971,1218,8/26/2010,yfmy
1219,4801,1219,3/15/2011,sxvc
1220,3666,1220,12/11/2008,rzkm
1221,726,1221,12/22/2018,owjg
1222,2856,1222,8/22/2009,wfvn
1223,3366,1223,4/3/2012,rxkt
1224,2506,1224,1/22/2015,cfwf
1225,1291,1225,7/5/2013,mzts
1226,2911,1226,7/28/2006,wuiw
1227,3886,1227,1/29/2006,aktc
1228,4936,1228,11/3/2010,ykoj
1229,1521,1229,2/6/2005,cpkz
1230,4321,1230,5/6/2013,zctr
1231,3796,1231,3/12/2015,jlmn
1232,696,1232,9/3/2005,alwp
1233,3851,1233,7/6/2008,ullk
1234,2336,1234,11/17/2007,wogc
1235,4416,1235,8/4/2012,dnyx
1236,2686,1236,12/17/2013,sqtm
1237,101,1237,11/1/2011,lbis
1238,3326,1238,7/20/2009,jfvn
1239,3011,1239,9/7/2010,hdfb
1240,4751,1240,2/28/2009,wgff
1241,1626,1241,12/14/2005,jxsa
1242,1651,1242,3/20/2016,flmo
1243,2661,1243,4/2/2012,pzyb
1244,456,1244,5/29/2006,fryx
1245,651,1245,7/20/2016,ibre
1246,2696,1246,8/15/2018,ivbo
1247,1086,1247,10/1/2008,uwev
1248,2506,1248,9/14/2010,nylf
1249,2306,1249,9/3/2006,gxzk
1250,2961,1250,11/9/2015,jqyb
1251,3471,1251,7/5/2013,fsen
1252,3976,1252,8/5/2017,icwm
1253,1636,1253,6/26/2014,aryx
1254,1566,1254,1/2/2007,cslw
1255,351,1255,2/2/2006,fsny
1256,3501,1256,5/8/2007,hzpc
1257,2181,1257,9/4/2007,vbcc
1258,3931,1258,5/17/2013,ywbn
1259,661,1259,11/27/2005,hoqv
1260,3246,1260,2/19/2005,zggv
1261,366,1261,1/22/2005,qjoa
1262,3081,1262,11/25/2013,envt
1263,4076,1263,12/19/2013,icko
1264,671,1264,2/15/2009,qfab
1265,4866,1265,11/12/2009,wqci
1266,1361,1266,12/25/2018,vejl
1267,4216,1267,3/7/2017,piiw
1268,3136,1268,12/14/2011,opio
1269,4856,1269,11/4/2009,ohlt
1270,1556,1270,4/30/2012,ipkz
1271,1191,1271,9/3/2013,jyma
1272,3221,1272,4/30/2012,iuji
1273,4741,1273,11/2/2017,vxrr
1274,2026,1274,6/8/2008,lrlw
1275,3496,1275,1/15/2007,qhfc
1276,2381,1276,2/25/2011,pkwv
1277,806,1277,6/2/2010,jdis
1278,4796,1278,8/11/2007,xeht
1279,6,1279,7/24/2012,sukx
1280,1751,1280,2/15/2010,uohg
1281,2751,1281,3/6/2015,hwxi
1282,2601,1282,11/3/2014,yapw
1283,4566,1283,9/10/2018,ezyj
1284,551,1284,12/6/2006,gteb
1285,321,1285,7/9/2018,dfff
1286,741,1286,12/24/2009,nllp
1287,4471,1287,2/22/2006,hwxq
1288,2586,1288,2/7/2010,fsth
1289,1296,1289,9/23/2018,tqqv
1290,2711,1290,11/29/2007,fsyt
1291,3031,1291,3/26/2013,lxak
1292,3436,1292,2/6/2012,qefz
1293,4691,1293,2/26/2014,xgnv
1294,3496,1294,2/18/2008,yfkh
1295,46,1295,7/18/2013,xiad
1296,756,1296,2/22/2018,asmy
1297,4796,1297,1/16/2007,mofd
1298,2146,1298,12/25/2011,bozb
1299,2941,1299,1/11/2006,dttl
1300,2801,1300,2/10/2010,tbbr
1301,3121,1301,1/18/2009,dbjz
1302,4841,1302,9/15/2012,oirw
1303,561,1303,1/8/2018,athl
1304,4396,1304,3/1/2013,wvsg
1305,3966,1305,12/21/2014,dsci
1306,3931,1306,2/17/2005,bcys
1307,1201,1307,1/24/2009,mqff
1308,2326,1308,4/24/2013,jonh
1309,4931,1309,11/5/2009,bwyr
1310,1806,1310,2/22/2007,qehb
1311,1561,1311,12/24/2008,vcxb
1312,1786,1312,2/17/2010,ylbs
1313,586,1313,10/16/2013,urvy
1314,2356,1314,6/5/2012,gekk
1315,4171,1315,5/9/2018,xidb
1316,2461,1316,11/19/2015,apzl
1317,3741,1317,6/18/2010,aerw
1318,2841,1318,10/7/2016,qtdu
1319,1151,1319,10/16/2011,fhyq
1320,3876,1320,8/13/2016,knlc
1321,4731,1321,11/10/2018,bloo
1322,4476,1322,2/24/2017,pclt
1323,3961,1323,2/25/2018,nlsp
1324,1161,1324,6/25/2010,rfok
1325,1891,1325,2/8/2005,iybx
1326,2021,1326,12/8/2017,imru
1327,4516,1327,7/4/2011,njkl
1328,4256,1328,12/15/2011,ffmy
1329,3836,1329,6/26/2017,wbfx
1330,4706,1330,2/3/2010,sclq
1331,4771,1331,5/2/2017,xmcv
1332,406,1332,6/6/2011,hoyo
1333,806,1333,4/1/2017,otip
1334,2381,1334,6/13/2007,jnjm
1335,1276,1335,11/6/2015,belj
1336,3821,1336,7/29/2006,xyzg
1337,1696,1337,8/8/2011,dgkx
1338,211,1338,6/22/2017,fffl
1339,2331,1339,5/4/2010,klor
1340,4501,1340,7/20/2006,ilrs
1341,821,1341,9/24/2006,atif
1342,1846,1342,10/15/2015,jxvb
1343,1266,1343,9/13/2016,xezn
1344,4941,1344,3/14/2007,wgbe
1345,2876,1345,2/18/2006,ewvf
1346,3221,1346,6/22/2015,nagt
1347,3886,1347,7/21/2017,glij
1348,3176,1348,1/16/2012,ojfz
1349,3076,1349,9/6/2012,itdi
1350,3341,1350,1/2/2015,khvg
1351,4266,1351,9/4/2008,pxgz
1352,3991,1352,9/27/2011,cuzd
1353,1246,1353,8/7/2012,aycz
1354,896,1354,12/9/2010,havf
1355,3206,1355,11/11/2006,orjd
1356,796,1356,11/11/2009,sfqh
1357,3126,1357,6/11/2010,odwh
1358,3111,1358,10/26/2011,bpes
1359,2286,1359,10/13/2012,five
1360,2881,1360,9/21/2013,cdcx
1361,2516,1361,5/16/2007,qvps
1362,541,1362,5/17/2013,pnic
1363,1501,1363,8/3/2012,zjda
1364,3121,1364,7/7/2016,stoj
1365,2231,1365,10/2/2015,vdjc
1366,2341,1366,2/16/2011,uyst
1367,4266,1367,12/16/2012,tydf
1368,1721,1368,3/13/2009,hjmh
1369,3541,1369,6/1/2009,hfhz
1370,3386,1370,3/12/2012,yrfm
1371,4171,1371,11/20/2011,qixg
1372,4311,1372,7/20/2016,itcv
1373,3936,1373,8/7/2011,cbsf
1374,1601,1374,12/3/2005,yarn
1375,4981,1375,11/26/2009,vqzh
1376,4471,1376,10/30/2015,ebyi
1377,4206,1377,2/16/2010,vuld
1378,1101,1378,9/18/2018,sfim
1379,2456,1379,8/25/2007,dplz
1380,341,1380,3/30/2007,nlog
1381,1856,1381,3/15/2007,yknl
1382,4281,1382,5/20/2011,iwid
1383,1646,1383,9/6/2005,nmmw
1384,2946,1384,12/20/2013,gfss
1385,4591,1385,12/1/2018,xtai
1386,4951,1386,8/2/2005,pgle
1387,3991,1387,12/17/2008,avxw
1388,3006,1388,1/17/2018,fwmo
1389,4581,1389,6/17/2013,gcip
1390,3096,1390,6/27/2017,ukqv
1391,2871,1391,6/20/2009,usss
1392,2846,1392,5/13/2011,kmyz
1393,921,1393,9/21/2006,oyfr
1394,2891,1394,5/24/2007,dtxj
1395,201,1395,1/16/2007,cada
1396,2651,1396,11/26/2006,vwou
1397,786,1397,9/20/2007,mgbc
1398,2266,1398,1/8/2016,kxkn
1399,171,1399,3/4/2007,mnbp
1400,4361,1400,6/23/2010,memt
1401,4526,1401,4/25/2015,qgww
1402,91,1402,6/28/2016,kasd
1403,4681,1403,6/16/2009,lxty
1404,3621,1404,10/23/2015,ekkb
1405,1096,1405,3/4/2014,hqgk
1406,4816,1406,11/13/2007,mrub
1407,921,1407,5/14/2014,thtv
1408,26,1408,5/10/2016,ixuy
1409,2121,1409,6/22/2016,gpiq
1410,2441,1410,3/3/2008,awss
1411,876,1411,5/7/2005,titl
1412,3246,1412,9/20/2015,efwh
1413,4896,1413,5/25/2012,tmep
1414,3496,1414,6/20/2015,hmhu
1415,4536,1415,7/29/2015,xwde
1416,311,1416,4/2/2018,lmvx
1417,616,1417,4/29/2015,xjff
1418,1581,1418,9/5/2008,quvf
1419,1591,1419,11/9/2015,veqx
1420,391,1420,11/5/2005,ybbr
1421,886,1421,4/9/2009,wyxm
1422,1721,1422,2/6/2006,zsyg
1423,1576,1423,5/23/2005,agjx
1424,3941,1424,8/30/2010,apid
1425,1966,1425,6/13/2007,kjmx
1426,3431,1426,5/6/2014,qmnx
1427,3211,1427,11/11/2015,keqe
1428,4116,1428,8/5/2015,llmh
1429,2071,1429,2/8/2015,cbaf
1430,2741,1430,6/29/2005,oydf
1431,1176,1431,3/18/2014,tcel
1432,996,1432,2/27/2005,hfay
1433,771,1433,9/19/2012,zcbd
1434,2556,1434,8/27/2008,ypdx
1435,1791,1435,3/25/2017,ilvo
1436,561,1436,8/16/2007,fymz
1437,116,1437,2/3/2016,xxik
1438,91,1438,3/3/2012,hsxh
1439,2761,1439,11/15/2011,oewd
1440,4561,1440,4/6/2009,njkw
1441,521,1441,2/3/2008,znvv
1442,11,1442,11/3/2008,jpdn
1443,1316,1443,10/14/2008,nyae
1444,3531,1444,7/18/2011,akzr
1445,2396,1445,9/9/2018,yzff
1446,3591,1446,1/29/2009,dako
1447,4196,1447,1/24/2016,wvtz
1448,4051,1448,8/15/2016,oabf
1449,3171,1449,5/4/2014,irjv
1450,1726,1450,6/30/2009,mxdt
1451,616,1451,12/28/2015,aujl
1452,4531,1452,7/22/2008,vxag
1453,4121,1453,9/17/2016,cdpf
1454,4446,1454,1/1/2014,zhsw
1455,3856,1455,6/5/2007,umga
1456,2461,1456,6/12/2014,cmrf
1457,1356,1457,9/2/2012,ztby
1458,1386,1458,12/18/2008,gjzn
1459,4061,1459,4/5/2011,kggu
1460,4136,1460,10/14/2008,tscz
1461,4336,1461,5/12/2015,tscm
1462,4911,1462,5/5/2018,gvze
1463,1681,1463,2/27/2008,adpv
1464,3226,1464,10/18/2008,iwzm
1465,3321,1465,1/3/2011,ezlz
1466,2846,1466,3/11/2009,uvtu
1467,4231,1467,2/8/2013,zwdm
1468,616,1468,6/19/2015,lpnt
1469,4621,1469,7/15/2011,jnra
1470,1006,1470,3/9/2012,zyvm
1471,3071,1471,11/5/2012,qesy
1472,1061,1472,2/7/2016,sywb
1473,856,1473,2/24/2018,elfs
1474,4521,1474,2/6/2013,pvjv
1475,3771,1475,1/9/2010,sqwp
1476,1271,1476,9/7/2010,dnqd
1477,4696,1477,2/8/2005,gcdm
1478,3566,1478,6/7/2011,qjmy
1479,451,1479,1/30/2018,qynr
1480,3546,1480,12/30/2005,hoxg
1481,2031,1481,3/20/2011,rrdq
1482,1411,1482,3/19/2018,wibv
1483,1941,1483,7/27/2016,inhj
1484,4211,1484,2/24/2012,ucjc
1485,786,1485,11/22/2009,skkf
1486,391,1486,11/19/2012,zova
1487,1661,1487,5/15/2008,iwin
