1540,3850,770,6
1541,3853,771,3
1542,3855,771,7
1543,3858,772,9
1544,3860,772,2
1545,3863,773,7
1546,3865,773,7
1547,3868,774,2
1548,3870,774,2
1549,3873,775,9
1550,3875,775,3
1551,3878,776,2
1552,3880,776,7
1553,3883,777,6
1554,3885,777,3
1555,3888,778,8
1556,3890,778,7
1557,3893,779,5
1558,3895,779,3
1559,3898,780,2
1560,3900,780,3
1561,3903,781,5
1562,3905,781,8
1563,3908,782,2
1564,3910,782,5
1565,3913,783,8
1566,3915,783,3
1567,3918,784,6
1568,3920,784,7
1569,3923,785,7
1570,3925,785,6
1571,3928,786,1
1572,3930,786,1
1573,3933,787,2
1574,3935,787,2
1575,3938,788,6
1576,3940,788,4
1577,3943,789,8
1578,3945,789,7
1579,3948,790,8
1580,3950,790,7
1581,3953,791,7
1582,3955,791,9
1583,3958,792,8
1584,3960,792,3
1585,3963,793,7
1586,3965,793,1
1587,3968,794,6
1588,3970,794,1
1589,3973,795,9
1590,3975,795,1
1591,3978,796,6
1592,3980,796,8
1593,3983,797,4
1594,3985,797,4
1595,3988,798,7
1596,3990,798,6
1597,3993,799,1
1598,3995,799,3
1599,3998,800,1
1600,4000,800,1
1601,4003,801,1
1602,4005,801,3
1603,4008,802,1
1604,4010,802,4
1605,4013,803,3
1606,4015,803,6
1607,4018,804,1
1608,4020,804,5
1609,4023,805,1
1610,4025,805,8
1611,4028,806,9
1612,4030,806,5
1613,4033,807,2
1614,4035,807,3
1615,4038,808,8
1616,4040,808,1
1617,4043,809,9
1618,4045,809,6
1619,4048,810,3
1620,4050,810,5
1621,4053,811,3
1622,4055,811,7
1623,4058,812,1
1624,4060,812,2
1625,4063,813,3
1626,4065,813,4
1627,4068,814,6
1628,4070,814,6
1629,4073,815,2
1630,4075,815,1
1631,4078,816,8
1632,4080,816,7
1633,4083,817,5
1634,4085,817,5
1635,4088,818,9
1636,4090,818,5
1637,4093,819,3
1638,4095,819,2
1639,4098,820,6
1640,4100,820,8
1641,4103,821,5
1642,4105,821,8
1643,4108,822,6
1644,4110,822,3
1645,4113,823,7
1646,4115,823,1
1647,4118,824,5
1648,4120,824,3
1649,4123,825,8
1650,4125,825,6
1651,4128,826,3
1652,4130,826,5
1653,4133,827,9
1654,4135,827,6
1655,4138,828,8
1656,4140,828,4
1657,4143,829,8
1658,4145,829,5
1659,4148,830,8
1660,4150,830,1
1661,4153,831,6
1662,4155,831,3
1663,4158,832,7
1664,4160,832,2
1665,4163,833,6
1666,4165,833,2
1667,4168,834,8
1668,4170,834,2
1669,4173,835,5
1670,4175,835,8
1671,4178,836,9
1672,4180,836,2
1673,4183,837,9
1674,4185,837,7
1675,4188,838,2
1676,4190,838,4
1677,4193,839,9
1678,4195,839,9
1679,4198,840,3
1680,4200,840,2
1681,4203,841,1
1682,4205,841,5
1683,4208,842,1
1684,4210,842,6
1685,4213,843,9
1686,4215,843,8
1687,4218,844,6
1688,4220,844,4
1689,4223,845,8
1690,4225,845,7
1691,4228,846,4
1692,4230,846,1
1693,4233,847,1
1694,4235,847,3
1695,4238,848,9
1696,4240,848,6
1697,4243,849,3
1698,4245,849,4
1699,4248,850,7
1700,4250,850,1
1701,4253,851,2
1702,4255,851,2
1703,4258,852,8
1704,4260,852,5
1705,4263,853,6
1706,4265,853,5
1707,4268,854,1
1708,4270,854,5
1709,4273,855,5
1710,4275,855,9
1711,4278,856,8
1712,4280,856,1
1713,4283,857,8
1714,4285,857,9
1715,4288,858,3
1716,4290,858,1
1717,4293,859,6
1718,4295,859,5
1719,4298,860,6
1720,4300,860,5
1721,4303,861,1
1722,4305,861,8
1723,4308,862,6
1724,4310,862,5
1725,4313,863,6
1726,4315,863,8
1727,4318,864,8
1728,4320,864,3
1729,4323,865,6
1730,4325,865,1
1731,4328,866,6
1732,4330,866,8
1733,4333,867,7
1734,4335,867,7
1735,4338,868,7
1736,4340,868,4
1737,4343,869,5
1738,4345,869,1
1739,4348,870,9
1740,4350,870,4
1741,4353,871,9
1742,4355,871,1
1743,4358,872,7
1744,4360,872,7
1745,4363,873,7
1746,4365,873,5
1747,4368,874,9
1748,4370,874,4
1749,4373,875,6
1750,4375,875,1
1751,4378,876,2
1752,4380,876,6
1753,4383,877,9
1754,4385,877,8
1755,4388,878,6
1756,4390,878,5
1757,4393,879,3
1758,4395,879,9
1759,4398,880,4
1760,4400,880,2
1761,4403,881,8
1762,4405,881,3
1763,4408,882,1
1764,4410,882,7
1765,4413,883,9
1766,4415,883,5
1767,4418,884,5
1768,4420,884,7
1769,4423,885,8
1770,4425,885,6
1771,4428,886,1
1772,4430,886,4
1773,4433,887,1
1774,4435,887,2
1775,4438,888,5
1776,4440,888,6
1777,4443,889,7
1778,4445,889,2
1779,4448,890,6
1780,4450,890,9
1781,4453,891,1
1782,4455,891,9
1783,4458,892,7
1784,4460,892,5
1785,4463,893,5
1786,4465,893,1
1787,4468,894,3
1788,4470,894,2
1789,4473,895,7
1790,4475,895,1
1791,4478,896,5
1792,4480,896,8
1793,4483,897,1
1794,4485,897,9
1795,4488,898,2
1796,4490,898,5
1797,4493,899,4
1798,4495,899,7
1799,4498,900,2
1800,4500,900,3
1801,4503,901,3
1802,4505,901,8
1803,4508,902,4
1804,4510,902,6
1805,4513,903,2
1806,4515,903,6
1807,4518,904,7
1808,4520,904,6
1809,4523,905,1
1810,4525,905,9
1811,4528,906,5
1812,4530,906,4
1813,4533,907,9
1814,4535,907,3
1815,4538,908,6
1816,4540,908,7
1817,4543,909,6
1818,4545,909,4
1819,4548,910,3
1820,4550,910,5
1821,4553,911,7
1822,4555,911,8
1823,4558,912,7
1824,4560,912,2
1825,4563,913,4
1826,4565,913,4
1827,4568,914,1
1828,4570,914,4
1829,4573,915,4
1830,4575,915,4
1831,4578,916,9
1832,4580,916,9
1833,4583,917,9
1834,4585,917,6
1835,4588,918,1
1836,4590,918,6
1837,4593,919,7
1838,4595,919,8
1839,4598,920,9
1840,4600,920,9
1841,4603,921,8
1842,4605,921,1
1843,4608,922,5
1844,4610,922,4
1845,4613,923,8
1846,4615,923,4
1847,4618,924,2
1848,4620,924,4
1849,4623,925,8
1850,4625,925,1
1851,4628,926,1
1852,4630,926,4
1853,4633,927,5
1854,4635,927,8
1855,4638,928,7
1856,4640,928,7
1857,4643,929,6
1858,4645,929,9
1859,4648,930,6
1860,4650,930,9
1861,4653,931,2
1862,4655,931,5
1863,4658,932,4
1864,4660,932,2
1865,4663,933,8
1866,4665,933,2
1867,4668,934,9
1868,4670,934,5
1869,4673,935,6
1870,4675,935,9
1871,4678,936,6
1872,4680,936,1
1873,4683,937,9
1874,4685,937,3
1875,4688,938,4
1876,4690,938,7
1877,4693,939,9
1878,4695,939,7
1879,4698,940,5
1880,4700,940,4
1881,4703,941,5
1882,4705,941,6
1883,4708,942,8
1884,4710,942,4
1885,4713,943,7
1886,4715,943,7
1887,4718,944,8
1888,4720,944,4
1889,4723,945,5
1890,4725,945,1
1891,4728,946,8
1892,4730,946,5
1893,4733,947,2
1894,4735,947,9
1895,4738,948,3
1896,4740,948,1
1897,4743,949,5
1898,4745,949,7
1899,4748,950,9
1900,4750,950,9
1901,4753,951,1
1902,4755,951,8
1903,4758,952,5
1904,4760,952,5
1905,4763,953,3
1906,4765,953,8
1907,4768,954,5
1908,4770,954,6
1909,4773,955,3
1910,4775,955,5
1911,4778,956,5
1912,4780,956,3
1913,4783,957,7
1914,4785,957,2
1915,4788,958,8
1916,4790,958,2
1917,4793,959,6
1918,4795,959,2
1919,4798,960,8
1920,4800,960,8
1921,4803,961,8
1922,4805,961,5
1923,4808,962,3
1924,4810,962,6
1925,4813,963,1
1926,4815,963,9
1927,4818,964,5
1928,4820,964,1
1929,4823,965,8
1930,4825,965,1
1931,4828,966,4
1932,4830,966,4
1933,4833,967,5
1934,4835,967,4
1935,4838,968,5
1936,4840,968,6
1937,4843,969,8
1938,4845,969,7
1939,4848,970,8
1940,4850,970,8
1941,4853,971,9
1942,4855,971,4
1943,4858,972,2
1944,4860,972,6
1945,4863,973,3
1946,4865,973,1
1947,4868,974,6
1948,4870,974,9
1949,4873,975,6
1950,4875,975,1
1951,4878,976,9
1952,4880,976,4
1953,4883,977,4
1954,4885,977,9
1955,4888,978,3
1956,4890,978,6
1957,4893,979,1
1958,4895,979,2
1959,4898,980,4
1960,4900,980,2
1961,4903,981,1
1962,4905,981,4
1963,4908,982,7
1964,4910,982,1
1965,4913,983,9
1966,4915,983,1
1967,4918,984,4
1968,4920,984,6
1969,4923,985,4
1970,4925,985,3
1971,4928,986,8
1972,4930,986,8
1973,4933,987,9
1974,4935,987,7
1975,4938,988,7
1976,4940,988,2
1977,4943,989,9
1978,4945,989,7
1979,4948,990,5
1980,4950,990,1
1981,4953,991,6
1982,4955,991,6
1983,4958,992,9
1984,4960,992,5
1985,4963,993,6
1986,4965,993,6
1987,4968,994,9
1988,4970,994,4
1989,4973,995,3
1990,4975,995,1
1991,4978,996,6
1992,4980,996,1
1993,4983,997,9
1994,4985,997,8
1995,4988,998,1
1996,4990,998,7
1997,4993,999,6
1998,4995,999,3
1999,4998,1000,8
2000,5000,1000,5
