711,356,23,5,1/17/2001,2,743
712,356,843,4,12/15/2017,3,1496
713,357,864,9,5/26/2018,2,1052
714,357,501,3,8/11/2017,2,621
715,358,181,7,2/7/2007,2,585
716,358,268,8,1/8/2010,2,1238
717,359,471,2,6/6/2004,3,1000
718,359,853,4,6/7/2017,2,777
719,360,899,2,4/28/2006,2,1233
720,360,474,6,9/20/2014,1,1256
721,361,510,1,1/5/2013,3,554
722,361,967,1,6/29/2018,1,980
723,362,882,1,1/30/2014,3,502
724,362,954,5,8/18/2010,1,794
725,363,589,2,4/27/2015,1,1442
726,363,125,5,2/12/2017,1,1483
727,364,714,1,4/22/2010,2,622
728,364,340,8,2/17/2017,2,1759
729,365,12,9,4/29/2004,2,761
730,365,665,1,9/24/2016,2,1362
731,366,297,5,12/19/2007,2,1275
732,366,957,1,4/11/2012,1,1571
733,367,81,9,6/27/2008,3,1536
734,367,910,6,11/7/2013,2,1731
735,368,493,8,9/13/2003,2,1774
736,368,722,1,11/1/2013,1,754
737,369,631,3,11/9/2018,1,1721
738,369,897,7,10/28/2014,1,556
739,370,109,1,12/28/2013,1,811
740,370,281,2,2/21/2018,3,1087
741,371,81,8,6/11/2014,3,1068
742,371,852,8,5/27/2016,3,569
743,372,991,4,2/27/2011,3,1981
744,372,739,5,9/4/2014,3,1153
745,373,596,3,9/7/2016,1,1127
746,373,194,5,4/26/2013,2,1236
747,374,17,2,1/1/2017,2,694
748,374,772,2,1/29/2015,2,1743
749,375,519,3,12/15/2000,1,1227
750,375,324,5,3/21/2015,2,955
751,376,647,2,8/16/2004,1,547
752,376,876,8,1/26/2011,1,908
753,377,636,6,5/7/2001,3,733
754,377,794,6,11/18/2015,2,1390
755,378,85,7,7/8/2014,2,791
756,378,131,4,7/13/2013,3,1461
757,379,760,3,7/13/2015,3,632
758,379,589,8,7/25/2015,1,1385
759,380,564,2,5/23/2008,2,1397
760,380,964,3,11/27/2010,2,1084
761,381,385,5,8/11/2018,3,1588
762,381,594,8,4/19/2010,1,1959
763,382,249,4,9/20/2007,3,1475
764,382,831,7,7/11/2012,1,1650
765,383,343,9,3/18/2013,1,1981
766,383,977,4,4/6/2013,1,1876
767,384,4,4,3/26/2010,2,1666
768,384,93,6,11/1/2017,3,1779
769,385,808,1,4/19/2008,1,764
770,385,151,5,9/2/2010,1,1287
771,386,758,8,2/13/2015,1,584
772,386,14,2,1/5/2016,2,1385
773,387,247,7,8/29/2016,3,1121
774,387,909,6,6/26/2014,1,708
775,388,571,4,11/3/2002,2,635
776,388,355,2,9/17/2014,1,1115
777,389,180,1,7/1/2005,3,561
778,389,185,6,7/29/2015,2,1086
779,390,839,6,3/13/2016,1,1910
780,390,959,3,4/14/2010,3,1326
781,391,260,2,5/28/2016,2,1968
782,391,33,9,2/22/2018,1,1931
783,392,472,2,11/5/2005,3,1109
784,392,853,2,5/15/2016,1,1291
785,393,603,4,10/16/2014,3,1746
786,393,837,6,2/18/2011,1,1339
787,394,797,5,6/13/2000,3,1107
788,394,855,2,3/6/2017,1,523
789,395,742,1,8/22/2012,3,1212
790,395,946,3,8/16/2018,2,1891
791,396,547,9,5/1/2013,2,1236
792,396,439,4,11/22/2014,3,738
793,397,695,2,4/30/2008,3,1137
794,397,558,5,9/18/2012,1,1043
795,398,61,2,11/20/2000,3,1207
796,398,755,1,5/30/2017,3,1570
797,399,799,2,11/1/2012,1,1090
798,399,979,4,12/28/2012,1,1277
799,400,645,2,6/12/2013,2,924
800,400,211,7,1/21/2015,3,547
801,401,949,6,4/14/2007,3,738
802,401,772,2,1/9/2015,1,886
803,402,506,5,11/29/2006,3,1176
804,402,954,5,11/26/2012,3,1059
805,403,856,1,5/17/2017,2,1011
806,403,883,2,10/3/2013,3,1674
807,404,415,1,11/1/2002,3,1664
808,404,133,8,3/30/2014,3,1002
809,405,815,1,1/15/2013,2,965
810,405,537,3,3/13/2011,3,1033
811,406,25,3,8/7/2013,2,1686
812,406,848,9,6/21/2015,1,562
813,407,666,2,9/24/2013,1,744
814,407,376,6,3/8/2018,3,658
815,408,670,6,1/11/2006,1,683
816,408,359,3,8/14/2014,3,1893
817,409,190,1,2/20/2016,1,1962
818,409,510,8,2/3/2012,2,1134
819,410,327,3,10/19/2009,1,1459
820,410,412,3,1/28/2013,3,1278
821,411,76,9,12/26/2008,1,1963
822,411,62,6,11/15/2014,1,1267
823,412,529,8,3/21/2004,3,881
824,412,51,1,6/9/2013,2,803
825,413,242,2,3/9/2000,3,907
826,413,998,5,6/18/2013,2,1739
827,414,38,3,1/11/2001,3,1736
828,414,229,4,11/5/2010,2,1898
829,415,370,3,3/27/2005,1,791
830,415,174,6,2/28/2016,1,943
831,416,374,2,3/20/2003,3,1629
832,416,35,5,2/17/2018,3,947
833,417,655,4,12/15/2013,2,1006
834,417,850,6,8/30/2013,1,1967
835,418,587,9,5/21/2007,2,1817
836,418,997,6,4/29/2012,2,1867
837,419,531,9,11/16/2003,1,701
838,419,230,9,8/17/2011,2,869
839,420,451,1,9/26/2012,3,1895
840,420,627,5,8/26/2017,1,1724
841,421,122,3,4/1/2005,2,1504
842,421,374,1,6/22/2013,2,1834
843,422,182,9,9/13/2007,3,1564
844,422,300,2,11/15/2014,1,1431
845,423,964,1,4/21/2012,1,1154
846,423,335,3,11/16/2017,2,926
847,424,442,8,7/10/2010,2,690
848,424,381,1,5/16/2017,1,1396
849,425,385,2,4/26/2006,2,1662
850,425,417,9,4/22/2010,3,740
851,426,147,3,7/27/2010,2,1830
852,426,124,3,3/4/2013,3,1413
853,427,83,9,1/28/2016,2,1633
854,427,696,3,12/14/2013,3,843
855,428,92,9,11/23/2010,2,889
856,428,201,5,2/22/2016,1,1690
857,429,205,1,9/28/2002,2,740
858,429,695,1,4/6/2017,2,1906
859,430,354,7,11/6/2001,1,1198
860,430,618,1,2/28/2017,3,904
861,431,705,9,11/28/2014,1,1014
862,431,628,5,11/17/2013,3,1808
863,432,649,4,9/20/2000,3,1563
864,432,707,8,1/12/2014,2,1011
865,433,218,6,12/4/2010,3,1223
866,433,379,7,6/15/2018,3,1987
867,434,649,1,2/12/2003,2,1275
868,434,484,7,8/17/2015,3,1804
869,435,199,2,3/4/2011,3,1012
870,435,842,1,12/10/2014,1,949
871,436,973,2,11/1/2006,3,1286
872,436,141,4,2/16/2015,2,1962
873,437,396,5,4/21/2015,3,1892
874,437,720,2,2/26/2013,1,917
875,438,259,1,3/9/2017,1,1911
876,438,56,6,6/29/2015,2,1771
877,439,404,7,7/9/2004,1,1695
878,439,688,5,3/29/2017,3,790
879,440,503,5,10/14/2011,3,1267
880,440,729,4,1/14/2017,1,1038
881,441,620,8,7/17/2006,1,1909
882,441,744,7,9/7/2014,2,1072
883,442,884,2,9/11/2002,3,1163
884,442,949,4,8/22/2013,3,881
885,443,707,6,9/4/2005,3,1073
886,443,247,6,8/23/2015,2,1022
887,444,678,4,4/21/2010,3,1773
888,444,546,2,6/10/2012,2,731
889,445,917,1,8/8/2007,3,1867
890,445,148,4,1/14/2017,1,1105
891,446,415,5,10/14/2005,1,981
892,446,479,3,10/15/2010,2,1436
893,447,514,7,6/29/2005,1,1158
894,447,761,7,10/20/2010,2,1250
895,448,281,3,11/25/2000,3,1115
896,448,180,8,10/11/2018,1,1528
897,449,868,6,9/8/2005,2,1421
898,449,764,3,3/27/2010,1,1813
899,450,997,2,1/4/2010,2,762
900,450,14,9,5/17/2016,3,1185
901,451,848,9,9/23/2011,3,553
902,451,692,8,1/22/2013,2,1563
903,452,979,2,10/13/2013,1,930
904,452,278,8,1/18/2013,1,607
905,453,383,4,6/14/2005,3,1686
906,453,223,8,1/9/2018,1,1269
907,454,896,9,4/24/2015,2,1786
908,454,620,4,11/11/2012,1,1559
909,455,752,5,10/2/2013,3,1046
910,455,271,2,8/20/2017,3,1663
911,456,718,3,11/21/2002,3,710
912,456,349,5,9/3/2016,1,614
913,457,897,4,5/3/2005,1,1168
914,457,70,6,2/2/2017,3,934
915,458,276,8,4/15/2011,1,1473
916,458,393,8,10/23/2016,1,612
917,459,631,9,5/24/2005,1,1854
918,459,245,6,6/21/2014,2,1907
919,460,628,7,8/29/2011,2,1653
920,460,853,8,12/14/2016,2,1623
921,461,336,2,10/28/2007,3,1201
922,461,167,1,8/30/2012,2,1074
923,462,822,5,3/4/2015,1,622
924,462,268,7,11/9/2017,3,1342
925,463,870,8,5/21/2016,1,1626
926,463,396,7,6/14/2012,3,994
927,464,57,3,12/11/2012,3,971
928,464,782,3,4/22/2012,1,1822
929,465,224,8,10/24/2001,3,598
930,465,177,2,12/1/2013,3,575
931,466,811,7,3/4/2008,2,1585
932,466,251,6,5/5/2017,3,557
933,467,654,8,7/25/2012,2,1561
934,467,220,3,9/28/2018,2,1035
935,468,790,9,11/14/2008,3,1674
936,468,119,6,1/16/2012,1,873
937,469,218,8,8/20/2016,3,1718
938,469,445,5,12/4/2015,3,680
939,470,776,2,4/8/2013,3,1716
940,470,494,1,12/15/2011,1,1770
941,471,998,9,6/21/2012,1,531
942,471,50,4,9/9/2015,2,1152
943,472,70,4,9/23/2018,1,689
944,472,86,6,10/5/2018,3,1487
945,473,20,7,10/2/2010,1,853
946,473,791,8,5/2/2013,2,1298
947,474,985,9,10/3/2001,1,566
948,474,483,3,4/17/2011,3,742
949,475,576,8,4/3/2003,2,1307
950,475,414,3,7/28/2012,1,561
951,476,238,4,7/9/2017,2,1637
952,476,546,5,4/8/2015,3,1397
953,477,781,6,5/19/2000,3,1118
954,477,95,7,11/16/2010,2,958
955,478,193,2,7/1/2001,2,1228
956,478,820,3,9/20/2010,3,1859
957,479,977,8,12/24/2004,1,1541
958,479,5,9,3/13/2013,3,1192
959,480,279,4,6/11/2007,1,824
960,480,330,5,7/4/2011,1,1019
961,481,947,5,1/5/2006,3,1906
962,481,506,1,7/28/2014,3,1958
963,482,390,8,8/9/2001,3,1851
964,482,691,9,9/8/2017,3,1321
965,483,273,7,4/22/2008,3,1928
966,483,872,7,10/11/2010,2,1179
967,484,401,5,9/26/2016,3,650
968,484,201,3,4/13/2010,1,1046
969,485,140,4,6/2/2010,3,1165
970,485,584,6,10/22/2018,1,1264
971,486,188,2,6/22/2000,3,626
972,486,606,9,9/23/2016,3,593
973,487,332,1,3/7/2009,3,1391
974,487,496,8,9/19/2013,3,1701
975,488,796,5,5/6/2002,2,956
976,488,595,7,8/20/2015,1,1234
977,489,256,2,3/20/2004,2,588
978,489,401,6,11/30/2011,1,1235
979,490,322,5,8/15/2000,1,912
980,490,405,9,6/22/2017,2,1915
981,491,455,6,7/14/2003,3,1876
982,491,277,2,8/16/2011,3,1852
983,492,612,6,1/26/2012,2,764
984,492,495,5,5/11/2013,3,1432
985,493,41,5,11/29/2013,1,1635
986,493,553,5,10/30/2018,3,868
987,494,386,1,9/7/2018,3,1336
988,494,901,2,3/11/2011,1,1582
989,495,470,6,9/30/2015,2,939
990,495,252,8,2/26/2018,2,1620
991,496,410,9,9/3/2005,3,1688
992,496,501,2,5/17/2016,1,913
993,497,149,6,5/27/2001,3,1099
994,497,934,3,11/20/2017,2,689
995,498,652,1,11/21/2006,2,1020
996,498,837,3,6/14/2013,1,1391
997,499,149,3,8/15/2018,1,1420
998,499,962,2,11/2/2012,3,1440
999,500,791,9,10/29/2012,1,1306
1000,500,853,4,6/30/2010,1,1262
1001,501,984,1,4/20/2007,1,912
1002,501,93,8,5/6/2011,2,732
1003,502,825,2,6/29/2006,3,1770
1004,502,72,7,12/27/2016,2,828
1005,503,280,8,3/20/2003,2,815
1006,503,906,4,6/16/2014,2,1292
1007,504,158,1,10/8/2008,3,508
1008,504,242,7,7/6/2015,3,1201
1009,505,104,3,8/29/2002,2,680
1010,505,415,1,11/29/2014,2,1838
1011,506,664,2,12/1/2012,3,1603
1012,506,68,6,7/1/2011,2,1057
1013,507,994,9,4/25/2010,3,1105
1014,507,700,3,7/29/2017,3,1420
1015,508,483,8,2/28/2017,1,855
1016,508,976,3,1/10/2014,3,609
1017,509,748,3,8/25/2011,1,619
1018,509,872,4,9/23/2015,1,759
1019,510,705,4,5/8/2000,2,1274
1020,510,490,2,6/11/2015,2,1081
1021,511,166,6,4/26/2014,2,1263
1022,511,826,5,6/23/2013,3,641
1023,512,286,9,5/26/2005,3,1369
1024,512,478,2,9/6/2017,2,1761
1025,513,166,5,5/20/2015,1,769
1026,513,109,1,8/28/2017,1,1183
1027,514,956,7,3/14/2018,1,1306
1028,514,401,6,12/8/2010,2,522
1029,515,538,5,12/25/2006,1,1668
1030,515,201,8,3/5/2011,3,1466
1031,516,365,2,1/29/2007,2,839
1032,516,963,9,12/29/2010,2,1958
1033,517,390,2,5/24/2005,1,1842
1034,517,779,8,11/2/2012,2,1642
1035,518,651,2,8/27/2009,3,1676
1036,518,73,5,12/22/2015,1,1773
1037,519,184,8,12/5/2015,3,1790
1038,519,872,8,11/4/2013,3,1614
1039,520,532,2,8/16/2012,1,578
1040,520,38,8,12/28/2011,2,1235
1041,521,422,3,10/1/2005,3,984
1042,521,99,3,9/1/2016,1,655
1043,522,136,2,10/7/2004,1,1890
1044,522,327,9,6/3/2015,2,1469
1045,523,281,1,11/23/2000,2,1115
1046,523,919,7,10/17/2016,3,1543
1047,524,762,6,10/16/2018,1,703
1048,524,195,7,1/6/2010,2,1949
1049,525,592,5,3/2/2008,2,1446
1050,525,313,3,5/22/2018,3,751
1051,526,995,5,6/16/2011,1,974
1052,526,916,9,3/27/2010,1,1390
1053,527,95,4,1/15/2000,1,1544
1054,527,162,1,2/21/2018,3,1956
1055,528,167,1,12/9/2008,3,977
1056,528,48,3,1/16/2016,1,681
1057,529,662,7,1/9/2006,1,1130
1058,529,572,6,2/2/2012,3,688
1059,530,738,8,8/17/2013,3,1589
1060,530,514,2,2/14/2015,1,1254
1061,531,716,3,2/12/2005,2,1365
1062,531,433,4,2/1/2010,2,1603
1063,532,359,6,6/23/2012,2,519
1064,532,412,6,7/19/2015,3,1076
1065,533,997,9,3/13/2007,1,1248
1066,533,357,1,5/19/2013,2,701
1067,534,915,4,11/7/2014,2,1232
1068,534,311,2,2/27/2011,1,923
1069,535,14,1,10/14/2000,1,776
1070,535,554,4,10/15/2018,2,989
1071,536,438,8,9/21/2012,1,1765
1072,536,184,7,10/1/2018,3,1986
1073,537,422,5,12/12/2012,3,1713
1074,537,521,3,5/23/2015,3,1719
1075,538,701,5,9/24/2013,3,833
1076,538,596,9,9/2/2014,2,1682
1077,539,895,7,3/21/2001,3,1117
1078,539,374,4,11/3/2010,1,1367
1079,540,406,4,9/24/2007,3,1572
1080,540,653,9,5/20/2014,3,1995
1081,541,633,5,8/15/2006,2,1225
1082,541,454,1,10/28/2014,3,599
1083,542,167,1,12/21/2006,1,1298
1084,542,113,1,10/23/2014,3,1431
1085,543,782,7,5/21/2016,2,1065
1086,543,873,7,12/28/2018,1,1618
1087,544,52,3,8/19/2000,2,1345
1088,544,418,3,8/19/2017,2,705
1089,545,907,4,8/25/2007,1,871
1090,545,564,3,8/26/2014,2,1668
1091,546,355,6,8/30/2015,3,1122
1092,546,614,2,11/29/2015,2,621
1093,547,470,3,4/27/2004,1,1762
1094,547,479,9,1/2/2010,2,1340
1095,548,65,7,7/4/2006,1,1227
1096,548,948,2,2/18/2012,3,1602
1097,549,859,7,7/2/2017,1,861
1098,549,518,2,7/24/2011,1,1015
1099,550,710,4,4/21/2017,3,1020
1100,550,285,7,9/21/2018,3,536
1101,551,292,9,2/26/2018,1,1904
1102,551,385,8,11/8/2015,2,1219
1103,552,169,5,12/26/2017,3,1840
1104,552,58,4,4/14/2013,2,1053
1105,553,83,8,11/4/2011,3,923
1106,553,854,3,6/28/2011,2,590
1107,554,579,8,10/1/2017,1,1619
1108,554,940,2,9/1/2015,2,941
1109,555,459,9,2/19/2005,2,1700
1110,555,269,6,11/28/2016,3,643
1111,556,381,2,2/27/2010,2,716
1112,556,132,5,4/23/2017,1,1691
1113,557,265,5,3/19/2013,2,1251
1114,557,787,4,8/8/2014,1,1113
1115,558,289,9,7/2/2006,2,723
1116,558,901,7,12/2/2010,1,737
1117,559,811,5,11/28/2015,1,1335
1118,559,710,9,3/14/2014,3,988
1119,560,565,8,5/3/2018,1,1093
1120,560,667,1,5/4/2017,2,1291
1121,561,809,6,4/3/2014,1,1825
1122,561,457,3,9/11/2011,1,695
1123,562,738,5,7/1/2018,1,1909
1124,562,413,8,1/15/2018,1,1736
1125,563,451,5,4/4/2007,1,1925
1126,563,981,3,12/6/2012,3,1384
1127,564,25,5,2/26/2005,3,1957
1128,564,178,9,6/27/2013,1,532
1129,565,894,6,4/14/2015,3,1130
1130,565,708,5,3/22/2018,3,578
1131,566,546,4,2/5/2014,2,1916
1132,566,91,9,8/14/2010,1,1899
1133,567,920,2,12/13/2010,2,647
1134,567,656,4,6/18/2013,1,1419
1135,568,909,2,2/11/2002,2,1566
1136,568,239,3,10/8/2010,2,1347
1137,569,262,8,6/30/2001,1,1995
1138,569,867,8,7/14/2013,1,1641
1139,570,628,3,6/18/2013,3,1156
1140,570,825,8,4/29/2013,1,516
1141,571,808,2,8/16/2007,3,882
1142,571,369,7,2/20/2012,3,1659
1143,572,745,6,3/7/2004,2,1028
1144,572,139,3,5/3/2015,2,1248
1145,573,450,5,6/13/2002,2,1462
1146,573,345,1,10/29/2016,1,1167
1147,574,329,1,4/15/2016,1,1959
1148,574,15,7,11/25/2015,3,716
1149,575,870,9,1/3/2008,3,1416
1150,575,752,3,2/12/2011,1,780
1151,576,584,7,7/27/2000,2,920
1152,576,225,5,12/24/2012,3,1063
1153,577,473,4,8/30/2001,3,1265
1154,577,517,6,2/21/2015,3,1502
1155,578,77,2,7/14/2004,1,868
1156,578,932,8,6/16/2013,2,1362
1157,579,907,2,3/29/2003,1,1318
1158,579,532,5,6/20/2011,2,1539
1159,580,129,6,5/10/2017,2,814
1160,580,361,3,5/21/2017,1,607
1161,581,463,2,11/28/2012,2,526
1162,581,323,6,5/22/2016,1,1764
1163,582,38,7,5/11/2004,1,609
1164,582,778,9,12/21/2010,3,658
1165,583,243,6,11/2/2005,1,1818
1166,583,358,7,2/24/2014,3,1660
1167,584,903,9,3/7/2017,3,1556
1168,584,479,2,10/16/2018,3,1143
1169,585,728,4,5/29/2014,1,624
1170,585,33,1,6/3/2012,3,1346
1171,586,300,3,12/30/2017,2,1052
1172,586,942,2,12/6/2012,1,1940
1173,587,924,3,11/20/2011,3,1394
1174,587,292,1,10/15/2015,1,1357
1175,588,644,2,1/28/2013,1,1127
1176,588,261,2,7/30/2018,2,1740
1177,589,968,3,9/16/2015,2,1169
1178,589,745,6,1/7/2016,3,697
1179,590,685,6,2/16/2018,2,1833
1180,590,582,5,6/16/2013,2,1102
1181,591,697,4,3/10/2008,2,1657
1182,591,655,3,3/24/2014,1,520
1183,592,447,4,3/29/2012,1,885
1184,592,120,1,11/1/2011,1,1139
1185,593,728,3,9/17/2001,2,1266
1186,593,271,3,10/3/2018,2,555
1187,594,198,4,10/25/2017,1,1692
1188,594,566,1,5/2/2016,1,1836
1189,595,128,2,8/20/2005,1,839
1190,595,927,2,1/19/2010,2,1306
1191,596,408,8,7/18/2010,2,1506
1192,596,469,1,4/28/2011,1,709
1193,597,527,8,2/19/2014,2,850
1194,597,391,3,4/22/2010,1,674
1195,598,338,2,12/25/2018,2,656
1196,598,895,1,7/13/2012,2,1479
1197,599,883,5,12/11/2010,2,1593
1198,599,701,5,10/27/2014,3,1466
1199,600,689,1,11/1/2008,2,695
1200,600,368,6,2/8/2016,2,868
1201,601,28,7,7/18/2015,1,821
1202,601,394,4,12/29/2010,1,1868
1203,602,442,9,9/5/2006,3,610
1204,602,259,6,7/2/2012,2,957
1205,603,343,3,9/24/2005,1,1298
1206,603,520,6,1/26/2010,1,514
1207,604,439,3,9/14/2008,3,1087
1208,604,466,2,1/3/2014,2,1995
1209,605,29,4,1/11/2003,3,1829
1210,605,209,7,2/19/2010,2,652
1211,606,892,5,5/4/2015,2,510
1212,606,207,4,5/1/2017,3,1464
1213,607,483,2,5/20/2013,1,1795
1214,607,213,7,11/8/2017,1,1035
1215,608,112,9,6/4/2006,3,1087
1216,608,742,8,11/4/2011,1,506
1217,609,290,7,4/18/2008,3,726
1218,609,734,3,8/17/2011,3,841
1219,610,636,5,11/12/2014,2,875
1220,610,633,4,2/28/2014,1,1556
1221,611,240,2,5/22/2015,2,774
1222,611,101,4,2/15/2018,2,964
1223,612,923,5,11/17/2004,2,857
1224,612,546,5,10/10/2017,1,932
1225,613,627,4,3/28/2015,2,1304
1226,613,775,7,11/7/2010,1,1288
1227,614,289,4,12/8/2000,2,882
1228,614,89,4,10/23/2016,2,1593
1229,615,531,2,10/7/2017,1,1980
1230,615,318,7,8/22/2011,2,1507
1231,616,701,9,1/17/2015,2,1359
1232,616,306,4,8/10/2016,2,1681
1233,617,169,2,9/8/2008,1,706
1234,617,910,7,10/28/2014,2,1385
1235,618,874,4,7/15/2002,2,923
1236,618,346,6,11/24/2011,1,579
1237,619,810,7,11/11/2001,3,729
1238,619,951,3,3/21/2011,3,1616
1239,620,786,8,3/17/2008,3,1854
1240,620,12,5,10/21/2014,2,753
1241,621,922,4,7/22/2018,1,1141
1242,621,476,6,6/14/2016,2,1015
1243,622,128,5,12/19/2004,2,858
1244,622,599,6,3/27/2013,2,1615
1245,623,119,5,2/13/2018,2,1538
1246,623,523,8,12/8/2012,2,922
1247,624,532,9,1/3/2008,1,1995
1248,624,269,8,1/16/2018,1,1776
1249,625,460,6,8/5/2013,1,621
1250,625,181,7,7/28/2018,1,1496
1251,626,202,2,12/15/2015,3,1169
1252,626,393,3,11/12/2017,2,728
1253,627,480,9,8/19/2002,2,724
1254,627,310,2,6/13/2010,1,844
1255,628,288,7,11/18/2007,1,1400
1256,628,864,8,2/28/2013,2,1889
1257,629,994,2,9/29/2008,1,736
1258,629,790,7,10/3/2016,1,1303
1259,630,545,7,1/11/2012,2,1815
1260,630,730,4,5/18/2018,1,1017
1261,631,757,9,4/8/2009,1,1334
1262,631,596,8,11/7/2017,2,1378
1263,632,855,1,12/13/2003,2,1081
1264,632,854,4,12/1/2016,3,1320
1265,633,491,8,9/25/2017,1,1263
1266,633,810,9,10/8/2014,1,1286
1267,634,179,8,12/25/2006,1,1212
1268,634,523,4,11/19/2018,1,789
1269,635,662,7,7/26/2017,1,1069
1270,635,782,7,8/2/2016,1,800
1271,636,992,9,7/7/2009,3,1228
1272,636,239,7,8/10/2017,3,1458
1273,637,663,4,12/25/2016,2,1692
1274,637,894,5,10/28/2015,1,557
1275,638,765,1,1/8/2018,2,731
1276,638,901,5,1/15/2018,1,1180
1277,639,175,7,3/20/2005,1,1733
1278,639,72,9,1/11/2016,3,780
1279,640,164,7,12/19/2009,3,1343
1280,640,553,3,4/19/2015,2,1381
1281,641,294,6,12/3/2002,1,927
1282,641,462,5,5/19/2013,3,816
1283,642,232,9,2/15/2013,1,644
1284,642,996,9,8/7/2013,1,503
1285,643,641,9,8/5/2003,1,515
1286,643,549,1,10/21/2018,2,1362
1287,644,166,2,6/1/2015,2,1111
1288,644,703,8,10/30/2018,2,1338
1289,645,851,1,2/16/2014,1,561
1290,645,327,2,3/24/2012,2,1652
1291,646,119,4,1/16/2007,1,1599
1292,646,367,4,6/16/2017,1,1665
1293,647,201,8,4/13/2011,1,1473
1294,647,500,2,10/10/2015,3,1857
1295,648,718,9,7/7/2003,2,1852
1296,648,192,3,1/25/2017,2,1643
1297,649,678,2,4/10/2003,1,1974
1298,649,857,6,5/4/2012,3,1632
1299,650,717,1,8/11/2009,3,1420
1300,650,411,5,1/21/2018,2,817
1301,651,37,8,8/10/2001,1,1308
1302,651,281,9,12/18/2018,2,1550
1303,652,907,7,7/20/2004,1,1810
1304,652,391,8,7/3/2012,1,1335
1305,653,882,8,5/18/2007,1,1901
1306,653,869,5,8/19/2013,1,1142
1307,654,396,1,8/18/2011,3,762
1308,654,927,5,8/29/2011,3,1214
1309,655,339,4,2/6/2015,1,882
1310,655,850,5,5/28/2016,3,889
1311,656,367,3,9/28/2010,2,1011
1312,656,452,6,4/3/2013,2,1991
1313,657,688,6,7/21/2000,2,818
1314,657,714,9,11/8/2010,3,1632
1315,658,734,8,10/21/2011,3,1716
1316,658,389,1,4/21/2012,1,1219
1317,659,511,7,9/17/2016,2,1331
1318,659,307,3,9/11/2012,2,879
1319,660,737,9,11/30/2016,3,1804
1320,660,823,7,1/8/2010,2,1467
1321,661,459,1,8/27/2018,2,1623
1322,661,152,4,12/17/2015,1,1052
1323,662,598,5,2/26/2005,1,1524
1324,662,646,4,9/11/2012,2,556
1325,663,929,7,11/3/2003,3,532
1326,663,836,6,4/19/2013,2,1501
1327,664,830,4,7/2/2013,1,1874
1328,664,296,7,8/4/2011,3,1247
1329,665,602,4,4/2/2011,2,997
1330,665,324,3,12/19/2011,3,525
1331,666,23,8,3/28/2012,2,1447
1332,666,46,8,9/15/2012,1,825
1333,667,838,6,7/18/2009,1,1866
1334,667,735,1,10/13/2010,2,1802
1335,668,341,4,5/19/2006,3,1109
1336,668,160,7,7/11/2014,2,830
1337,669,959,3,3/18/2013,2,573
1338,669,824,4,8/14/2013,1,1628
1339,670,442,8,10/12/2016,1,611
1340,670,627,1,12/13/2016,2,1400
1341,671,737,5,10/18/2000,2,898
1342,671,803,6,5/3/2010,3,1534
1343,672,294,5,8/27/2009,1,1203
1344,672,277,5,1/28/2013,1,1303
1345,673,681,8,9/5/2011,3,1275
1346,673,642,1,12/21/2018,3,1540
1347,674,787,6,1/27/2015,1,928
1348,674,123,9,12/28/2014,1,1634
1349,675,624,8,8/18/2013,1,1143
1350,675,789,5,2/26/2014,1,1314
1351,676,607,1,10/19/2011,2,506
1352,676,648,4,6/30/2013,3,1552
1353,677,869,1,9/2/2003,3,798
1354,677,645,5,10/7/2012,2,1677
1355,678,624,4,10/20/2015,3,1459
1356,678,431,3,10/16/2017,1,1852
1357,679,643,7,6/2/2016,2,1250
1358,679,609,5,7/8/2017,1,687
1359,680,403,9,11/7/2013,3,1277
1360,680,563,6,7/26/2013,3,1011
1361,681,171,7,3/7/2008,2,539
1362,681,42,8,6/10/2010,3,504
1363,682,380,3,8/14/2001,2,1815
1364,682,646,5,6/20/2013,2,1620
1365,683,556,8,6/29/2009,3,981
1366,683,103,8,1/7/2018,3,1530
1367,684,199,9,8/7/2014,1,1873
1368,684,499,4,1/29/2013,3,831
1369,685,639,2,12/25/2014,3,1453
1370,685,791,3,11/28/2011,1,1035
1371,686,162,3,1/7/2016,1,1916
1372,686,892,5,11/20/2014,1,1126
1373,687,967,6,7/9/2003,1,1610
1374,687,8,5,5/6/2017,3,1380
1375,688,111,1,8/16/2018,1,1033
1376,688,160,7,8/14/2013,3,1828
1377,689,779,5,4/3/2003,3,1466
1378,689,547,8,11/18/2015,3,1284
1379,690,690,9,4/7/2009,2,1079
1380,690,199,2,4/21/2013,1,1598
1381,691,97,2,11/19/2011,3,1618
1382,691,47,1,4/13/2016,2,1436
1383,692,345,7,3/17/2012,1,1268
1384,692,502,8,11/15/2018,1,1664
1385,693,579,2,5/14/2003,3,1864
1386,693,719,7,3/27/2018,3,759
1387,694,73,4,4/20/2000,3,699
1388,694,859,9,7/5/2011,3,705
1389,695,958,9,7/19/2016,2,1299
1390,695,602,2,12/12/2013,3,1614
1391,696,430,6,9/9/2007,1,1128
1392,696,164,5,5/2/2018,2,1969
1393,697,579,3,7/13/2007,2,1425
1394,697,205,9,12/1/2018,3,709
1395,698,724,6,1/20/2002,3,713
1396,698,377,4,12/7/2010,1,861
1397,699,992,7,3/15/2003,1,547
1398,699,177,6,8/9/2017,2,1269
1399,700,283,2,5/29/2013,1,1662
1400,700,598,3,1/8/2012,3,1674
1401,701,11,1,5/22/2016,1,1470
